"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
638,3.55615047737956047E-04,3.58578043524175930E-04,3.97952040657401085E-04,3.88503400608897209E-03,3.94575471989810477E-03,4.33993805199861526E-03,3.99953802116215229E-03,4.06829051324166316E-03,4.46581305004656315E-03
639,3.56875010766088963E-04,3.59258017269894602E-04,3.76199022866785526E-04,3.88922099955379963E-03,4.01175330043770321E-03,1.14608469884842634E-02,4.01006708852946758E-03,4.07386975362896992E-03,4.19214100111275911E-03
640,3.57426004484295845E-04,3.60081143444404030E-04,3.80101962946355343E-04,3.89717798680067062E-03,3.94974028109572849E-03,4.09904192201793194E-03,4.03256702702492476E-03,4.08902927301824006E-03,4.21004300005733967E-03
641,3.63497994840145111E-04,3.66198861738666840E-04,3.86456958949565887E-04,4.03851899318397045E-03,4.07491155201569234E-03,4.13654698058962822E-03,4.13813395425677299E-03,4.19196639908477574E-03,4.31283202487975359E-03
642,3.64148057997226715E-04,3.66854806779883902E-04,3.87156964279711246E-04,4.03753004502505064E-03,4.07582661020569614E-03,4.17306600138545036E-03,4.14911599364131689E-03,4.19969058595597976E-03,4.28141094744205475E-03
643,3.64345964044332504E-04,3.66718842415138984E-04,3.81623976863920689E-04,4.04786597937345505E-03,4.08148355432786086E-03,4.19216603040695190E-03,4.15211997460573912E-03,4.20088417362421678E-03,4.29653294850140810E-03
644,3.64740029908716679E-04,3.67136741406284242E-04,3.82800004445016384E-04,4.02585393749177456E-03,4.06737674609757970E-03,4.16433601640164852E-03,4.13436407689005136E-03,4.19651765492744678E-03,4.28513297811150551E-03
645,3.65409068763256073E-04,3.67707495461217946E-04,3.86121915653347969E-04,4.04343206901103258E-03,4.09131156979128732E-03,4.21190308406949043E-03,4.15435805916786194E-03,4.25422748783603043E-03,9.59939695894718170E-03
646,3.65760992281138897E-04,3.68409862276166690E-04,3.87624022550880909E-04,4.04024298768490553E-03,4.09360941615886931E-03,4.25541703589260578E-03,4.14863298647105694E-03,4.21748161897994665E-03,4.79784305207431316E-03
647,3.68083943612873554E-04,3.71466494398191532E-04,3.98140982724726200E-04,4.05675498768687248E-03,4.11318643135018779E-03,4.34272107668220997E-03,4.17606602422893047E-03,4.23482787562534050E-03,4.53579507302492857E-03
648,3.68295004591345787E-04,3.71409593499265637E-04,4.19783988036215305E-04,4.01948404032737017E-03,4.07578479731455449E-03,4.21301496680825949E-03,4.15249797515571117E-03,4.20519313192926469E-03,4.32385399471968412E-03
649,3.68455075658857822E-04,3.71371519868262106E-04,3.92087036743760109E-04,4.05546196270734072E-03,4.10017389687709552E-03,4.23116295132786036E-03,4.16374707128852606E-03,4.21318051288835631E-03,4.28984500467777252E-03
650,3.69100016541779041E-04,3.71672348119318557E-04,3.92255024053156376E-04,4.04005602467805147E-03,4.09129223669879062E-03,4.23667090944945812E-03,4.16114099789410830E-03,4.26139227580279046E-03,9.15029901079833508E-03
651,3.72064067050814629E-04,3.74552133143879712E-04,3.90460947528481483E-04,4.05579002108424902E-03,4.09884810214862158E-03,4.21511300373822451E-03,4.17785998433828354E-03,4.22130957944318735E-03,4.34973998926579952E-03
652,3.72258014976978302E-04,3.74750587507151085E-04,3.95648065023124218E-04,4.02350607328116894E-03,4.07467178301885915E-03,4.16252901777625084E-03,4.15804306976497173E-03,4.20202821493148755E-03,4.29456692654639482E-03
653,3.73192015103995800E-04,3.76027916208840915E-04,3.92043963074684143E-04,4.05473890714347363E-03,4.10384892602451163E-03,4.24502498935908079E-03,4.17568394914269447E-03,4.22452156199142233E-03,4.37146693002432585E-03
654,3.73615068383514881E-04,3.76320785726420642E-04,3.92689951695501804E-04,4.05706593301147223E-03,4.10168567206710497E-03,4.21472301241010427E-03,4.17454401031136513E-03,4.22115400666371078E-03,4.33135498315095901E-03
655,3.74091905541718006E-04,3.76934080850332878E-04,4.13239002227783203E-04,4.06683899927884340E-03,4.10941468086093754E-03,4.27238200791180134E-03,4.18646296020597219E-03,4.22577421995811060E-03,4.35233698226511478E-03
656,3.74643015675246716E-04,3.77231069141998829E-04,3.97332012653350830E-04,4.02678304817527533E-03,4.09247066709213236E-03,5.12561493087559938E-03,4.16092702653259039E-03,4.21358629129827203E-03,4.49031195603311062E-03
657,3.76162002794444561E-04,3.78780828905291792E-04,3.99966025725007057E-04,4.06218192074447870E-03,4.10972294397652076E-03,4.18556295335292816E-03,4.18690801598131657E-03,4.22981839394196910E-03,4.34804998803883791E-03
658,3.76681098714470863E-04,3.79185318597592409E-04,3.95799055695533752E-04,4.07480902504175901E-03,4.11562650930136480E-03,4.20373899396508932E-03,4.18128701858222485E-03,4.22801468987017790E-03,4.35371790081262589E-03
659,3.79099976271390915E-04,3.82069480838254051E-04,4.01191995479166508E-04,4.07985493075102568E-03,4.11846191273070993E-03,4.22359094955027103E-03,4.18681500013917685E-03,4.24152406281791666E-03,4.35168691910803318E-03
660,3.79503006115555763E-04,3.82002913393080239E-04,4.05897037126123905E-04,4.04792407061904669E-03,4.09494268591515873E-03,4.18410298880189657E-03,4.17298206593841314E-03,4.23304422642104342E-03,4.32786799501627684E-03
661,3.80024081096053123E-04,3.82682802155613817E-04,3.98961012251675129E-04,4.07775992061942816E-03,4.12782364757731477E-03,4.32091299444437027E-03,4.18384606018662453E-03,4.28607758251018951E-03,8.61190503928810358E-03
662,3.80826066248118877E-04,3.83796808891929617E-04,4.03414014726877213E-04,4.07583208288997412E-03,4.11937849945388703E-03,4.25141991581767797E-03,4.19886806048452854E-03,4.24817960942163852E-03,4.37219697050750256E-03
663,3.81830963306128979E-04,3.84490921860560788E-04,4.01395023800432682E-04,4.07636794261634350E-03,4.12113097729161198E-03,4.21278201974928379E-03,4.20168507844209671E-03,4.24849958391860204E-03,4.33916889596730471E-03
664,3.82733065634965897E-04,3.86164338560774940E-04,4.27167047746479511E-04,4.05484694056212902E-03,4.11339462269097456E-03,4.54717897810041904E-03,4.18076093774288893E-03,4.25241959397680905E-03,4.72362793516367674E-03
665,3.83833888918161392E-04,3.86101530748419303E-04,4.09030006267130375E-04,4.07557899598032236E-03,4.12788181565702014E-03,4.21851698774844408E-03,4.20690793544054031E-03,4.24660897697322088E-03,4.33510704897344112E-03
666,3.84205952286720276E-04,3.86706853169016453E-04,4.10147011280059814E-04,4.07014391385018826E-03,4.12368874647654499E-03,4.22842998523265123E-03,4.19880007393658161E-03,4.25024025724269477E-03,4.35624597594141960E-03
667,3.90724046155810356E-04,3.93757355632260299E-04,4.12786030210554600E-04,4.07526199705898762E-03,4.15375630604103169E-03,6.32059492636471987E-03,4.20916802249848843E-03,4.25749521353281906E-03,4.37018100637942553E-03
668,3.91550012864172459E-04,3.95164428628049977E-04,5.24797942489385605E-04,4.07024100422859192E-03,4.11545454524457534E-03,4.26020694430917501E-03,4.19494800735265017E-03,4.25328930024988783E-03,4.75342408753931522E-03
669,3.87710984796285629E-04,3.90337260905653243E-04,4.05641971156001091E-04,4.09041100647300482E-03,4.13402461213990997E-03,4.21737600117921829E-03,4.21603198628872633E-03,4.25847133970819539E-03,4.33568900916725397E-03
670,3.88397020287811756E-04,3.90986901475116628E-04,4.11792076192796230E-04,4.09351801499724388E-03,4.13575165555812342E-03,4.21887903939932585E-03,4.21485805418342352E-03,4.25708882394246809E-03,4.35539905447512865E-03
671,3.89933004043996334E-04,3.92870852374471757E-04,4.32415981777012348E-04,4.09743399359285831E-03,4.14926920901052647E-03,4.44324710406363010E-03,4.22431598417460918E-03,4.27333555067889448E-03,4.45905094966292381E-03
672,3.90272936783730984E-04,3.92958685988560336E-04,4.18782001361250877E-04,4.08998609054833651E-03,4.16897696675732742E-03,7.46613601222634315E-03,4.19587292708456516E-03,4.25605194759555178E-03,4.41970210522413254E-03
673,3.96393937990069389E-04,3.99494058801792612E-04,4.33465000241994858E-04,4.10419097170233727E-03,4.15562955196946849E-03,4.58532001357525587E-03,4.20894206035882235E-03,4.27510483772493895E-03,4.67194104567170143E-03
674,3.96933988668024540E-04,3.99740452412515861E-04,4.15629940107464790E-04,4.10044589079916477E-03,4.15078578982502281E-03,4.26729395985603333E-03,4.22428699675947428E-03,4.26652730093337543E-03,4.38469497021287680E-03
675,3.97320021875202656E-04,4.00134441442787613E-04,4.17527975514531136E-04,4.10844699945300817E-03,4.15522303315810689E-03,4.27665095776319504E-03,4.21052996534854174E-03,4.27826271625235833E-03,4.38427901826798916E-03
676,3.97486961446702480E-04,4.00166443432681176E-04,4.18671057559549809E-04,4.09022497478872538E-03,4.13614090066403116E-03,4.43155202083289623E-03,4.21851291321218014E-03,4.26604178966954236E-03,4.37525298912078142E-03
677,3.98211996071040630E-04,4.01164728682488233E-04,4.16944036260247231E-04,4.11729991901665926E-03,4.15522356284782346E-03,4.26898105069994926E-03,4.23213199246674776E-03,4.28934702067635711E-03,5.02351601608097553E-03
678,3.99030046537518501E-04,4.01448580669239088E-04,4.21619974076747894E-04,4.10552299581468105E-03,4.15717674884945147E-03,4.34870598837733269E-03,4.23504307400435209E-03,4.29610542603768228E-03,4.98186296317726374E-03
679,4.01233090087771416E-04,4.04253287706524166E-04,4.24194964580237865E-04,4.12302301265299320E-03,4.16068370221182871E-03,4.27972502075135708E-03,4.24331508111208677E-03,4.29080901900306261E-03,4.44473803509026766E-03
680,4.01953002437949181E-04,4.05029205139726387E-04,4.26587997935712337E-04,4.09888196736574173E-03,4.15366372093558221E-03,4.37806709669530392E-03,4.23018308356404305E-03,4.29657766944728861E-03,4.64281009044498205E-03
681,4.01864992454648018E-04,4.04710871516726915E-04,4.45901998318731785E-04,4.12629602942615747E-03,4.16433185222558639E-03,4.25350305158644915E-03,4.24213195219635963E-03,4.29516564938239778E-03,4.36669203918427229E-03
682,4.02373960241675377E-04,4.06108314637094721E-04,4.79551963508129120E-04,4.12975309882313013E-03,4.18970905244350333E-03,4.92445996496826410E-03,4.24644700251519680E-03,4.30599547456950085E-03,4.83093596994876862E-03
683,4.05597966164350510E-04,4.08566581318154927E-04,4.40339907072484493E-04,4.12962993141263723E-03,4.18738426640629692E-03,4.30589402094483376E-03,4.24399308394640684E-03,4.32253700215369345E-03,6.31761003751307726E-03
684,4.05929982662200928E-04,4.08702302956953623E-04,4.25713020376861095E-04,4.10726491827517748E-03,4.15590377873740948E-03,4.28588304203003645E-03,4.23757394310086966E-03,4.29011282511055497E-03,4.41533001139760017E-03
685,4.06884006224572659E-04,4.09398096380755210E-04,4.33561042882502079E-04,4.14268102031201124E-03,4.18471305631101017E-03,4.28145297337323427E-03,4.25860099494457245E-03,4.30343337240628957E-03,4.39547200221568346E-03
686,4.07138955779373646E-04,4.09850847790949057E-04,4.28900937549769878E-04,4.13426593877375126E-03,4.18442605179734656E-03,4.28415101487189531E-03,4.25732706207782030E-03,4.31068260804750008E-03,4.45201399270445108E-03
687,4.07952000387012959E-04,4.10463009611703486E-04,4.31295018643140793E-04,4.13237605243921280E-03,4.19820094248279756E-03,4.33136103674769402E-03,4.27091994788497686E-03,4.31353646330535391E-03,4.45726804900914431E-03
688,4.08428022637963295E-04,4.12032556487247343E-04,4.38279937952756882E-04,4.10903291776776314E-03,4.15619920473545967E-03,4.24144498538225889E-03,4.24362404737621546E-03,4.31527140899561502E-03,5.51167095545679331E-03
689,4.09676926210522652E-04,4.12110901670530378E-04,4.29028994403779507E-04,4.14755009114742279E-03,4.18992324965074790E-03,4.34940401464700699E-03,4.26891003735363483E-03,4.31900655385106681E-03,4.44905902259051800E-03
690,4.10480890423059464E-04,4.13264983799308612E-04,4.37761074863374233E-04,4.12894296459853649E-03,4.19008885044604498E-03,4.44877997506409883E-03,4.27333393599838018E-03,4.32724091690033646E-03,4.57635102793574333E-03
691,4.12599998526275158E-04,4.15217120316810936E-04,4.35638008639216423E-04,4.15143999271094799E-03,4.19347546412609466E-03,4.29526797961443663E-03,4.27477492485195398E-03,4.32308047893456993E-03,4.40866698045283556E-03
692,4.13285102695226669E-04,4.15739105083048313E-04,4.33078967034816742E-04,4.13398398086428642E-03,4.17065459419973129E-03,4.27337200380861759E-03,4.26549499388784170E-03,4.31182990083470944E-03,4.42848098464310169E-03
693,4.13540052250027657E-04,4.16556861018761823E-04,4.41877986304461956E-04,4.15104394778609276E-03,4.19770623557269486E-03,4.30399400647729635E-03,4.27738600410521030E-03,4.32478843606077298E-03,4.45234298240393400E-03
694,4.14334004744887352E-04,4.17074436554685222E-04,4.38050017692148685E-04,4.15297097060829401E-03,4.19603890739381289E-03,4.36619692482054234E-03,4.28392295725643635E-03,4.33290802757255785E-03,4.47475700639188290E-03
695,4.15822025388479233E-04,4.18140672845765924E-04,4.34020068496465683E-04,4.16061002761125565E-03,4.20439245994202841E-03,4.30906505789607763E-03,4.28917305544018745E-03,4.33418306405656054E-03,4.40093805082142353E-03
696,4.16273018345236778E-04,4.19404674321412956E-04,4.74050990305840969E-04,4.11836197599768639E-03,4.17722954880446126E-03,4.26143710501492023E-03,4.28108498454093933E-03,4.33041250100359328E-03,4.78210498113185167E-03
697,4.18407958932220936E-04,4.20951399719342561E-04,4.53081913292407990E-04,4.16467094328254461E-03,4.20375690562650641E-03,4.31798398494720459E-03,4.29725204594433308E-03,4.33927284786477657E-03,4.42496198229491711E-03
698,4.18836949393153191E-04,4.21243275050073827E-04,4.46490943431854248E-04,4.16746700648218393E-03,4.20756571576930572E-03,4.32992400601506233E-03,4.29868698120117188E-03,4.34075346100144116E-03,4.41461999434977770E-03
699,4.22224984504282475E-04,4.25718332407995937E-04,4.64882003143429756E-04,4.16259397752583027E-03,4.25552326953038650E-03,7.39196408540010452E-03,4.30417200550436974E-03,4.36753646121360375E-03,4.77996096014976501E-03
700,4.22526034526526928E-04,4.25194825511425868E-04,4.37922077253460884E-04,4.14656195789575577E-03,4.19361101696267679E-03,4.33386303484439850E-03,4.29606495890766382E-03,4.33746891561895449E-03,4.42924792878329754E-03
701,4.22150013037025928E-04,4.24868309055455176E-04,4.49009006842970848E-04,4.16926399338990450E-03,4.22700452618300811E-03,4.32157306931912899E-03,4.32428997009992599E-03,4.36351982527412394E-03,4.46395296603441238E-03
702,4.22477954998612404E-04,4.24941140227019743E-04,4.41033043898642063E-04,4.17878001462668180E-03,4.21900963527150306E-03,4.33468399569392204E-03,4.31538396514952183E-03,4.36003770446404676E-03,4.49113699141889811E-03
703,4.24114055931568146E-04,4.27149410243146189E-04,4.47381054982542992E-04,4.18241601437330246E-03,4.23263283446431281E-03,4.33682301081717014E-03,4.31852194014936686E-03,4.36987395631149335E-03,4.44413500372320414E-03
704,4.24745958298444748E-04,4.27061121445149248E-04,4.43467986769974232E-04,4.17321990244090557E-03,4.21742964885197646E-03,4.37324994709342718E-03,4.30411391425877810E-03,4.34243219555355536E-03,4.43841295782476664E-03
705,4.30951011367142200E-04,4.34300666674971615E-04,4.57407906651496887E-04,4.19216300360858440E-03,4.24085502861999090E-03,4.36727190390229225E-03,4.31653298437595367E-03,4.37024804996326288E-03,4.57113701850175858E-03
706,4.31369990110397339E-04,4.33790446841157966E-04,4.52723936177790165E-04,4.19738097116351128E-03,4.23500005970708915E-03,4.48756292462348938E-03,4.32449404615908861E-03,4.36731886817142301E-03,4.47642197832465172E-03
707,4.31368011049926281E-04,4.35220465878955961E-04,4.85920929349958897E-04,4.21018700581043959E-03,4.27403853740543262E-03,4.76740603335201740E-03,4.33421903289854527E-03,4.39248146372847332E-03,4.95567999314516783E-03
708,4.32100030593574047E-04,4.34856255888007573E-04,4.58154012449085712E-04,4.17956698220223188E-03,4.22279757680371366E-03,4.28929692134261131E-03,4.32173605076968670E-03,4.36803187360055700E-03,4.47889300994575024E-03
709,4.33520064689218998E-04,4.36424086219631188E-04,4.60342038422822952E-04,4.21267398633062840E-03,4.26585324108600446E-03,4.35774400830268860E-03,4.34247695375233889E-03,4.38511713524349003E-03,4.52155899256467819E-03
710,4.34175017289817333E-04,4.36452548601664464E-04,4.56240959465503693E-04,4.21313405968248844E-03,4.27250072592869241E-03,5.41558396071195602E-03,4.33611404150724411E-03,4.38749963534064598E-03,4.48953604791313410E-03
711,4.35277004726231098E-04,4.38418554840609319E-04,4.61313989944756031E-04,4.23624797258526087E-03,4.27526033949106841E-03,4.37980901915580034E-03,4.35556599404662848E-03,4.39642445999197801E-03,4.55260998569428921E-03
712,4.35900990851223469E-04,4.39530980656854700E-04,4.59016067907214165E-04,4.18912898749113083E-03,4.24490366363897836E-03,4.68691601417958736E-03,4.33721498120576143E-03,4.39560678089037649E-03,4.64048795402050018E-03
713,4.37647919170558453E-04,4.40249517560005140E-04,4.56642941571772099E-04,4.21490101143717766E-03,4.25767463864758569E-03,4.37579106073826551E-03,4.32920700404793024E-03,4.39791033859364584E-03,4.50093206018209457E-03
714,4.38362010754644871E-04,4.41370889311656282E-04,4.80388058349490166E-04,4.21497703064233065E-03,4.27062346250750222E-03,4.60745301097631454E-03,4.35538892634212971E-03,4.40343391965143487E-03,4.71342692617326975E-03
715,4.40330943092703819E-04,4.42756101256236239E-04,4.63922973722219467E-04,4.22959495335817337E-03,4.27226638188585566E-03,4.34284505899995565E-03,4.36862802598625422E-03,4.41244665416889049E-03,4.47319902013987303E-03
716,4.40694973804056644E-04,4.44698999635875260E-04,4.84111951664090157E-04,4.20795206446200609E-03,4.26196514861658209E-03,4.71408001612871885E-03,4.35053103137761354E-03,4.41028547473251795E-03,4.95799107011407614E-03
717,4.41969023086130619E-04,4.44442791049368775E-04,4.62215975858271122E-04,4.24330402165651321E-03,4.28802571143023416E-03,4.36624500434845686E-03,4.36134601477533579E-03,4.41883982508443299E-03,4.52565401792526245E-03
718,4.42643999122083187E-04,4.45572414901107539E-04,4.66353958472609520E-04,4.23772190697491169E-03,4.28225555573590131E-03,4.44795901421457529E-03,4.36556106433272362E-03,4.41220431355759512E-03,4.48980100918561220E-03
719,4.43006982095539570E-04,4.45852068369276819E-04,4.69487044028937817E-04,4.24957601353526115E-03,4.29235911462455804E-03,4.42661705892533064E-03,4.38097200822085142E-03,4.42381674423813868E-03,4.49741096235811710E-03
720,4.43324912339448929E-04,4.46682323236018467E-04,4.66221012175083160E-04,4.21380496118217707E-03,4.26556245074607467E-03,5.00094809103757143E-03,4.36241901479661465E-03,4.41106837359256983E-03,4.50306292623281479E-03
721,4.46885940618813038E-04,4.50218021287582867E-04,4.73750988021492958E-04,4.23589302226901054E-03,4.29049063939601280E-03,4.37991099897772074E-03,4.38325305003672838E-03,4.42997287493199048E-03,4.54559503123164177E-03
722,4.47451020590960979E-04,4.50479447026737019E-04,4.76191984489560127E-04,4.24296699929982424E-03,4.28266213275492209E-03,4.37136902473866940E-03,4.39346290659159422E-03,4.43391702836379385E-03,4.51965897809714079E-03
723,4.48924023658037186E-04,4.51465057558380115E-04,4.82646981254220009E-04,4.25974605605006218E-03,4.29948469623923392E-03,4.39993699546903372E-03,4.38666797708719969E-03,4.43792169913649701E-03,4.53127990476787090E-03
724,4.48871986009180546E-04,4.52170534408651123E-04,4.84667019918560982E-04,4.23278391826897860E-03,4.28522539092227820E-03,4.58350090775638819E-03,4.37742401845753193E-03,4.43508671713061572E-03,4.79035102762281895E-03
725,4.49834042228758335E-04,4.52971170307137029E-04,4.68382961116731167E-04,4.26130101550370455E-03,4.30894058314151840E-03,4.39899694174528122E-03,4.40489302854984999E-03,4.44709682022221501E-03,4.58527507726103067E-03
726,4.50363964773714542E-04,4.54024790087714791E-04,4.73616993986070156E-04,4.25844895653426647E-03,4.30694975308142537E-03,4.44744899868965149E-03,4.40410000737756491E-03,4.44932938902638849E-03,4.64378902688622475E-03
727,4.51600993983447552E-04,4.54576293705031263E-04,4.78244968689978123E-04,4.26888104993849993E-03,4.30610371520742750E-03,4.40084608271718025E-03,4.41804900765419006E-03,4.45973884081468219E-03,4.57686500158160925E-03
728,4.51965956017374992E-04,4.55234528635628543E-04,4.90756006911396980E-04,4.23296203371137381E-03,4.29085119394585594E-03,4.39097604248672724E-03,4.39355196431279182E-03,4.44957438972778778E-03,4.56389598548412323E-03
729,4.54673892818391323E-04,4.57626280258409618E-04,4.73228050395846367E-04,4.27566899452358484E-03,4.31713579921051693E-03,4.48033597785979509E-03,4.41432499792426825E-03,4.46456565870903283E-03,4.59615990985184908E-03
730,4.55247005447745323E-04,4.58593221264891099E-04,4.81383991427719593E-04,4.28218895103782415E-03,4.32460152078419958E-03,4.43293596617877483E-03,4.41615795716643333E-03,4.48003032477572571E-03,5.32092992216348648E-03
731,4.56228968687355518E-04,4.59102444583550065E-04,4.78675006888806820E-04,4.29125200025737286E-03,4.34417709242552238E-03,4.43221500609070063E-03,4.42423496861010790E-03,4.47713387780822834E-03,4.59846493322402239E-03
732,4.56554931588470936E-04,4.60720086703076976E-04,5.20004075951874256E-04,4.27211099304258823E-03,4.33231486822478404E-03,4.94133599568158388E-03,4.42007998935878277E-03,4.48251189780421617E-03,4.91132296156138182E-03
733,4.57937014289200306E-04,4.61008438724093135E-04,4.78844973258674145E-04,4.29885298945009708E-03,4.35085008386522538E-03,4.44574607536196709E-03,4.41468192730098963E-03,4.48653675615787347E-03,4.61675797123461962E-03
734,4.58760070614516735E-04,4.62297942722216231E-04,4.94078965857625008E-04,4.30960196536034346E-03,4.35523010324686925E-03,4.55617194529622793E-03,4.43841493688523769E-03,4.48956684907898113E-03,4.78419591672718525E-03
735,4.60322014987468719E-04,4.63545912061818046E-04,5.12816943228244781E-04,4.32381394784897566E-03,4.36775255715474240E-03,4.53775189816951752E-03,4.45135298650711775E-03,4.50226919376291168E-03,4.61034406907856464E-03
736,4.60596056655049324E-04,4.63478149031289015E-04,4.87555982545018196E-04,4.29274898488074541E-03,4.33938532718457313E-03,4.43283503409475088E-03,4.42409701645374298E-03,4.47861791471950658E-03,4.58334700670093298E-03
737,4.67448029667139053E-04,4.70372826675884419E-04,4.94127976708114147E-04,4.29658102802932262E-03,4.34356159646995255E-03,4.43228194490075111E-03,4.43276297301054001E-03,4.50039660790935072E-03,4.62137896101921797E-03
738,4.67919977381825447E-04,4.71671905252151185E-04,4.95634041726589203E-04,4.30748902726918459E-03,4.34506164048798285E-03,4.43224294576793909E-03,4.45073388982564211E-03,4.50820908416062292E-03,4.67654701787978411E-03
739,4.67693083919584751E-04,4.71036987146362680E-04,4.89378930069506168E-04,4.31122398003935814E-03,4.35878642136230954E-03,4.66539303306490183E-03,4.46688104420900345E-03,4.51641550753265671E-03,4.69602202065289021E-03
740,4.68009035103023052E-04,4.71740471548400865E-04,5.04591967910528183E-04,4.29167703259736300E-03,4.33700290159322408E-03,4.47520799934864044E-03,4.45117498748004436E-03,4.49478351045399897E-03,4.59410599432885647E-03
741,4.69806022010743618E-04,4.73061734810471520E-04,5.32138976268470287E-04,4.31283493526279926E-03,4.37743281945586135E-03,4.81289392337203026E-03,4.45972196757793427E-03,4.54295154660940264E-03,6.28267508000135422E-03
742,4.70414990559220314E-04,4.73225901369005500E-04,4.96444059535861015E-04,4.32643294334411621E-03,4.37268547248095309E-03,4.45532298181205988E-03,4.47091797832399607E-03,4.52581391436979261E-03,4.68268396798521280E-03
743,4.72243991680443287E-04,4.75942923803813751E-04,5.01365051604807377E-04,4.33989497832953930E-03,4.38925359281711405E-03,4.57700900733470917E-03,4.47688100393861532E-03,4.54339648713357643E-03,4.78475599084049463E-03
744,4.72706044092774391E-04,4.75516112055629362E-04,4.93179075419902802E-04,4.30218304973095655E-03,4.35018793446943341E-03,4.49650303926318884E-03,4.47432801593095064E-03,4.52022512094117646E-03,4.65501903090626001E-03
745,4.75549953989684582E-04,4.78175730677321662E-04,4.95044048875570297E-04,4.33898693881928921E-03,4.38476753071881820E-03,4.64635097887367010E-03,4.49734402354806662E-03,4.54071015352383329E-03,4.92366100661456585E-03
746,4.76101995445787907E-04,4.78911679238080978E-04,5.01460046507418156E-04,4.33436199091374874E-03,4.38514462672173842E-03,4.50028106570243835E-03,4.48387896176427603E-03,4.54503912478685431E-03,4.71664802171289921E-03
747,4.75901993922889233E-04,4.78713802876882188E-04,4.94785956107079983E-04,4.34087496250867844E-03,4.39555614837445260E-03,4.51928703114390373E-03,4.50633908621966839E-03,4.55241598887369016E-03,4.64595202356576920E-03
748,4.76566958241164684E-04,4.79689267231151535E-04,5.03321993164718151E-04,4.31554194074124098E-03,4.36933100689202662E-03,4.46709897369146347E-03,4.48677397798746824E-03,4.54185856739059042E-03,4.68892103526741266E-03
749,4.78455913253128529E-04,4.81806526076979818E-04,5.22867077961564064E-04,4.35324397403746843E-03,4.41697892500087560E-03,4.82922105584293604E-03,4.51442401390522718E-03,4.56871154950931613E-03,4.99513500835746527E-03
750,4.78793983347713947E-04,4.81641046353615708E-04,4.98031964525580406E-04,4.35990805272012949E-03,4.40887645352631800E-03,4.50470997020602226E-03,4.51447197701781988E-03,4.56238150713034023E-03,4.65233495924621820E-03
751,4.81354072690010071E-04,4.84493756084702779E-04,5.08698984049260616E-04,4.37543692532926798E-03,4.42289209109730883E-03,4.66411199886351824E-03,4.52512502670288086E-03,4.57802081713452880E-03,5.07680303417146206E-03
752,4.81923925690352917E-04,4.84999010805040628E-04,5.04574039950966835E-04,4.33929299470037222E-03,4.38927687238902051E-03,4.58147493191063404E-03,4.50398796238005161E-03,4.56646913313307149E-03,5.19253790844231844E-03
753,4.85833035781979561E-04,4.88752232049591848E-04,5.07703982293605804E-04,4.37862891703844070E-03,4.42730314563959809E-03,4.54621599055826664E-03,4.52527205925434828E-03,4.57982187042943988E-03,4.68470889609307051E-03
754,4.86299977637827396E-04,4.89404742838814907E-04,5.26214018464088440E-04,4.37958003021776676E-03,4.42259028553962895E-03,4.55435889307409525E-03,4.53576701693236828E-03,4.58443248877301625E-03,4.68060793355107307E-03
755,4.84985066577792168E-04,4.88243265426717898E-04,5.20437024533748627E-04,4.39070397987961769E-03,4.45242678630165811E-03,4.56210493575781584E-03,4.54960600472986698E-03,4.58766946569085215E-03,4.70465805847197771E-03
756,4.85455035232007504E-04,4.88715110695920772E-04,5.11392019689083099E-04,4.37528500333428383E-03,4.41834624391049084E-03,4.49835299514234066E-03,4.53322997782379389E-03,4.57928192219697171E-03,4.67124907299876213E-03
757,4.87426994368433952E-04,4.91366416681557881E-04,5.41697023436427116E-04,4.40842297393828630E-03,4.46823737467639138E-03,5.00952103175222874E-03,4.55205398611724377E-03,4.60862457868643164E-03,5.19885506946593523E-03
758,4.87662036903202534E-04,4.90779413376003348E-04,5.15345018357038498E-04,4.41330298781394958E-03,4.45877260295674243E-03,4.57241199910640717E-03,4.55797999165952206E-03,4.60179769201204091E-03,4.77322796359658241E-03
759,4.89542027935385704E-04,4.92586089530959621E-04,5.12417987920343876E-04,4.41953295376151800E-03,4.46710898191667993E-03,4.57920401822775602E-03,4.57314401865005493E-03,4.61109437746927159E-03,4.69591806177049875E-03
760,4.89984988234937191E-04,4.93629922857508063E-04,5.24339033290743828E-04,4.36233705841004848E-03,4.42900563706643841E-03,4.58572607021778822E-03,4.55082708504050970E-03,4.60042928229085959E-03,4.72987897228449583E-03
761,4.93805971927940845E-04,4.97056471649557361E-04,5.20433997735381126E-04,4.40638791769742966E-03,4.45741986972279878E-03,4.64130297768861055E-03,4.57054399885237217E-03,4.63635458843782503E-03,6.25291606411337852E-03
762,4.94173029437661171E-04,4.96917891432531022E-04,5.47955976799130440E-04,4.40878199879080057E-03,4.45510854362510082E-03,4.55818907357752323E-03,4.58001799415796995E-03,4.62470654747448948E-03,4.76692698430269957E-03
763,4.94043924845755100E-04,4.97114533209241840E-04,5.29004959389567375E-04,4.42434707656502724E-03,4.46809398941695659E-03,4.57411503884941339E-03,4.59694990422576666E-03,4.63969807839021212E-03,4.76418796461075544E-03
