"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
221,5.76409511268138885E-05,5.94466878101229706E-05,7.28629529476165771E-05,1.42743194010108709E-03,1.45116443512961269E-03,1.52879697270691395E-03,1.43374502658843994E-03,1.45766872796229967E-03,1.53906003106385469E-03
222,5.78589970245957375E-05,5.93152799410745637E-05,7.23589910194277763E-05,1.42917095217853785E-03,1.44826499978080404E-03,1.51195796206593513E-03,1.43710291013121605E-03,1.45777590572834055E-03,1.53839297126978636E-03
223,5.83200016990303993E-05,5.99993724608793988E-05,7.25099816918373108E-05,1.43741699866950512E-03,1.47024549311026965E-03,1.57522200606763363E-03,1.44593499135226011E-03,1.47065631346777071E-03,1.52238993905484676E-03
224,5.84149966016411781E-05,5.99681463791057554E-05,6.93340552970767021E-05,1.39795104041695595E-03,1.42605522531084709E-03,1.48031092248857021E-03,1.42326299101114273E-03,1.44770890707150062E-03,1.49229797534644604E-03
225,6.01640203967690468E-05,6.18492474313825358E-05,7.26210419088602066E-05,1.42478093039244413E-03,1.45287201856262975E-03,1.51116109918802977E-03,1.44745910074561834E-03,1.47166121867485359E-03,1.52090704068541527E-03
226,6.05370150879025459E-05,6.19911338435485861E-05,7.57690286263823509E-05,1.42493098974227905E-03,1.44705318380147232E-03,1.52125302702188492E-03,1.44638295751065016E-03,1.47158464998938063E-03,1.60112697631120682E-03
227,6.09459821134805679E-05,6.24438398517668247E-05,7.11570028215646744E-05,1.44216197077184916E-03,1.46475362009368870E-03,1.55448494479060173E-03,1.45795301068574190E-03,1.48405598360113844E-03,1.55490299221128225E-03
228,6.12699659541249275E-05,6.26577431103214529E-05,7.16249924153089523E-05,1.42510200385004282E-03,1.44732299842871732E-03,1.53567898087203503E-03,1.44478597212582827E-03,1.47489464608952414E-03,1.56879401765763760E-03
229,6.11089635640382767E-05,6.27338001504540297E-05,8.47780611366033554E-05,1.44967297092080116E-03,1.46913702134042999E-03,1.55927601736038923E-03,1.46714400034397840E-03,1.48848539451137203E-03,1.54053198639303446E-03
230,6.12050062045454979E-05,6.28665962722152282E-05,7.58200185373425484E-05,1.44466501660645008E-03,1.46885937778279169E-03,1.52591802179813385E-03,1.46982795558869839E-03,1.48801862378604671E-03,1.52779591735452414E-03
231,6.24440144747495651E-05,6.38883211649954319E-05,7.87059543654322624E-05,1.45708792842924595E-03,1.48275827174074930E-03,1.53553695417940617E-03,1.47832697257399559E-03,1.50264237425289993E-03,1.56048696953803301E-03
232,6.25259708613157272E-05,6.40627997927367698E-05,7.32810003682971001E-05,1.42952008172869682E-03,1.44895129371434470E-03,1.50060502346605062E-03,1.46146293263882399E-03,1.48461046162992670E-03,1.63351499941200018E-03
233,6.25080429017543793E-05,6.40068622305989276E-05,6.78950455039739609E-05,1.46041205152869225E-03,1.48210229817777902E-03,1.54938094783574343E-03,1.47889589425176382E-03,1.50476343696936987E-03,1.56556605361402035E-03
234,6.28790585324168205E-05,6.46078953286632998E-05,7.37480586394667625E-05,1.45719700958579779E-03,1.48427085950970602E-03,1.57583900727331638E-03,1.48131302557885647E-03,1.50921896449290232E-03,1.59338407684117556E-03
235,6.34440220892429352E-05,6.48313900455832373E-05,6.84900442138314247E-05,1.47154403384774923E-03,1.49748030817136129E-03,1.57680304255336523E-03,1.49703794158995152E-03,1.52070944895967832E-03,1.57458800822496414E-03
236,6.36760378256440163E-05,6.52317586354911371E-05,7.59039539843797684E-05,1.45409198012202978E-03,1.47587181185372218E-03,1.53308606240898371E-03,1.48043897934257984E-03,1.50406250497326266E-03,1.57361803576350212E-03
237,6.40500802546739578E-05,6.56369910575449423E-05,7.51559855416417122E-05,1.48035900201648474E-03,1.52336033992469351E-03,3.32724093459546566E-03,1.50261295493692160E-03,1.55398834729567168E-03,4.67358308378607035E-03
238,6.40370417386293411E-05,6.58815389033406550E-05,9.21830069273710251E-05,1.47905200719833374E-03,1.50361177627928583E-03,1.57195900101214647E-03,1.50065601337701082E-03,1.52547634905204183E-03,1.58371799625456333E-03
239,6.44620740786194801E-05,6.59189163707196908E-05,7.58059322834014893E-05,1.49865599814802408E-03,1.52110774884931725E-03,1.58008898142725229E-03,1.51554797776043415E-03,1.54219518764875775E-03,1.63878197781741619E-03
240,6.46549742668867111E-05,6.63580221589654624E-05,7.86760356277227402E-05,1.45878503099083900E-03,1.48652395000681259E-03,1.55353406444191933E-03,1.49315490853041410E-03,1.51895539253018804E-03,1.60375295672565699E-03
241,6.56991032883524895E-05,6.73245667712762952E-05,7.70410988479852676E-05,1.50500598829239607E-03,1.52645349269732835E-03,1.58840301446616650E-03,1.52068096213042736E-03,1.54681424843147383E-03,1.61198200657963753E-03
242,6.59339129924774170E-05,6.72575528733432271E-05,7.61459814384579659E-05,1.50387396570295095E-03,1.52792237233370545E-03,1.60590407904237509E-03,1.52168190106749535E-03,1.54458052944391930E-03,1.60348496865481138E-03
243,6.60819932818412781E-05,6.76044856663793174E-05,8.11350764706730843E-05,1.52214104309678078E-03,1.54412824427708974E-03,1.59887701738625765E-03,1.54014001600444317E-03,1.55905300285667206E-03,1.60295399837195873E-03
244,6.62909587845206261E-05,6.81998941581696413E-05,1.01711018942296505E-04,1.49569299537688494E-03,1.52639575768262134E-03,1.70323497150093317E-03,1.51941203512251377E-03,1.55332671361975341E-03,1.77329301368445158E-03
245,6.74600014463067055E-05,6.95024593733251182E-05,1.09312008135020733E-04,1.53164204675704241E-03,1.56847739359363921E-03,1.77463097497820854E-03,1.54519896022975445E-03,1.58114011399447920E-03,1.79889006540179253E-03
