"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
252,6.05459790676832199E-05,6.21309026610106246E-05,8.37700208649039268E-05,9.44065046496689320E-04,9.81980756623670537E-04,9.98366042040288448E-04,1.08726299367845058E-03,1.12319576670415720E-03,1.14062300417572260E-03
253,6.15341123193502426E-05,6.28793315263465014E-05,7.20788957551121712E-05,9.55318915657699108E-04,9.84675281215459082E-04,1.00007501896470785E-03,1.08877895399928093E-03,1.12498414469882897E-03,1.13303901161998510E-03
254,6.16270117461681366E-05,6.32064155070111264E-05,7.25759891793131828E-05,9.43148974329233170E-04,9.77965651545673444E-04,1.00098294205963612E-03,1.08778907451778650E-03,1.11901492346078136E-03,1.13605300430208445E-03
255,6.18300400674343109E-05,6.32693350780755227E-05,7.28430459275841713E-05,9.46157029829919338E-04,9.78192125912755389E-04,9.95608046650886536E-04,1.08834600541740656E-03,1.11964093288406718E-03,1.14118203055113554E-03
256,6.19770726189017296E-05,6.35454722214490257E-05,7.30659812688827515E-05,9.07314009964466095E-04,9.17732761008664927E-04,9.35015967115759850E-04,1.05042301584035158E-03,1.06034223572351073E-03,1.07403402216732502E-03
257,6.40850048512220383E-05,6.57062779646366976E-05,7.84200383350253105E-05,1.49496400263160467E-03,1.51260144542902735E-03,1.53087393846362829E-03,1.28114502876996994E-03,1.29893155070021776E-03,1.31319591309875250E-03
258,6.41440274193882942E-05,6.56861602328717784E-05,7.55559885874390602E-05,1.45410594996064901E-03,1.47640530136413837E-03,1.50273600593209267E-03,1.40345306135714054E-03,1.41773888841271339E-03,1.42887106630951166E-03
259,6.56909542158246040E-05,6.71590788988396493E-05,7.65209551900625229E-05,1.49351905565708876E-03,1.51798780309036303E-03,1.54266296885907650E-03,1.40552304219454527E-03,1.41987572074867767E-03,1.42954592593014240E-03
260,6.56980555504560471E-05,6.72408624086529136E-05,7.67599558457732201E-05,1.45075703039765358E-03,1.47779245628044020E-03,1.50342390406876802E-03,1.61479506641626358E-03,1.63768068538047338E-03,1.66486995294690132E-03
261,6.51499722152948380E-05,6.65807118639349894E-05,7.89830228313803673E-05,1.49773899465799332E-03,1.51842941297218223E-03,1.53988704551011324E-03,1.65333203040063381E-03,1.67652703472413104E-03,1.70311389956623316E-03
262,6.52229646220803261E-05,6.68245932320132591E-05,8.05140007287263870E-05,1.45211396738886833E-03,1.47766907000914239E-03,1.48851692210882902E-03,1.61204999312758446E-03,1.63566529983654634E-03,1.66076992172747850E-03
263,6.58651115372776985E-05,6.74004299798980258E-05,7.67160672694444656E-05,1.49778602644801140E-03,1.51706145377829738E-03,1.53800100088119507E-03,1.64998800028115511E-03,1.67608996736817034E-03,1.70082901604473591E-03
264,6.61530066281557083E-05,6.76706049125641660E-05,7.97800021246075630E-05,1.45913904998451471E-03,1.47745325113646719E-03,1.49420707020908594E-03,1.61449902225285769E-03,1.63658958859741726E-03,1.66048901155591011E-03
265,6.66959676891565323E-05,6.79902284173294891E-05,7.72050116211175919E-05,1.50967692025005817E-03,1.52472403598949316E-03,1.54303095769137144E-03,1.64916098583489656E-03,1.68290673871524638E-03,1.71272305306047201E-03
266,6.68750144541263580E-05,6.83211931027471970E-05,7.89130572229623795E-05,1.46118598058819771E-03,1.49034086149185977E-03,1.51453493162989616E-03,1.62724498659372330E-03,1.65017970139160852E-03,1.68016098905354738E-03
267,6.74750190228223801E-05,6.87686045421287352E-05,7.80009431764483452E-05,1.50613894220441580E-03,1.53022773098200593E-03,1.54259300325065851E-03,1.63733493536710739E-03,1.67654958087950948E-03,1.70212995726615191E-03
268,6.76920171827077866E-05,6.91356667084619517E-05,7.81490234658122063E-05,1.46987696643918753E-03,1.49050867650657882E-03,1.50778098031878471E-03,1.62676104810088873E-03,1.64969500503502867E-03,1.66955799795687199E-03
269,6.81219389662146568E-05,6.98657298926264102E-05,8.23459122329950333E-05,1.50836003012955189E-03,1.53122289222665199E-03,1.55136000830680132E-03,1.63100997451692820E-03,1.65920248720794849E-03,1.70155498199164867E-03
270,6.84660626575350761E-05,6.97659194702282613E-05,7.92349455878138542E-05,1.47260702215135098E-03,1.49093098123557902E-03,1.51884194929152727E-03,1.62441097199916840E-03,1.64988787146285181E-03,1.67228607460856438E-03
271,6.86791026964783669E-05,7.01544637558981917E-05,7.91129423305392265E-05,1.51352991815656424E-03,1.53109499369747954E-03,1.56616093590855598E-03,1.62771006580442190E-03,1.65392053080722773E-03,1.68277299962937832E-03
272,6.88820146024227142E-05,7.02734413789585385E-05,8.26061004772782326E-05,1.38982303906232119E-03,1.41059357440099045E-03,1.43022893462330103E-03,1.54409499373286963E-03,1.57473535859026042E-03,1.60930992569774389E-03
273,6.98930816724896431E-05,7.19944183947518435E-05,8.51619988679885864E-05,1.52332603465765715E-03,1.53969422564841823E-03,1.57212407793849707E-03,1.67954806238412857E-03,1.70820727362297475E-03,1.75313209183514118E-03
274,7.01099634170532227E-05,7.14546610834077261E-05,8.45360336825251579E-05,1.48212898056954145E-03,1.49841920239850829E-03,1.51521200314164162E-03,1.64144090376794338E-03,1.66393139050342192E-03,1.68480200227349997E-03
275,7.02949473634362221E-05,7.16568110510707113E-05,8.06179596111178398E-05,1.52150006033480167E-03,1.53787006391212298E-03,1.54858897440135479E-03,1.68324599508196115E-03,1.70724528259597746E-03,1.72579591162502766E-03
276,7.04140402376651764E-05,7.19267071690410468E-05,8.22870060801506042E-05,1.48158310912549496E-03,1.49727495969273158E-03,1.52760802302509546E-03,1.64842908270657063E-03,1.67141054524108873E-03,1.69632595498114824E-03
277,7.09909945726394653E-05,7.26377032697200634E-05,8.42940062284469604E-05,1.51984998956322670E-03,1.53790759737603344E-03,1.56645698007196188E-03,1.68220000341534615E-03,1.71156715252436704E-03,1.73390598502010107E-03
278,7.12330220267176628E-05,7.26771634072065169E-05,8.34099482744932175E-05,1.48282491136342287E-03,1.49795788340270522E-03,1.51294202078133821E-03,1.64716097060590982E-03,1.67222719406709039E-03,1.69061904307454824E-03
279,7.26199941709637642E-05,7.40832963492721368E-05,8.74371035024523735E-05,1.51669199112802744E-03,1.53925150749273636E-03,1.55924295540899038E-03,1.67798402253538370E-03,1.71204554731957566E-03,1.72567996196448803E-03
280,7.27280275896191597E-05,7.43917399086058470E-05,8.75740079209208488E-05,1.48242199793457985E-03,1.49797955527901632E-03,1.51214294601231813E-03,1.64613302331417799E-03,1.67809614329598815E-03,2.13368504773825407E-03
281,7.26289581507444382E-05,7.43233191315084642E-05,8.48460476845502853E-05,1.52783107478171587E-03,1.54305635252967505E-03,1.56943709589540958E-03,1.68176402803510427E-03,1.71352539327926986E-03,1.75057095475494862E-03
282,7.27820442989468575E-05,7.43223814060911558E-05,8.66909977048635483E-05,1.48923601955175400E-03,1.50812523905187804E-03,1.52944400906562805E-03,1.64653605315834284E-03,1.67261888855136927E-03,1.68619700707495213E-03
283,7.34119676053524017E-05,7.47974787373095697E-05,8.72689997777342796E-05,1.53375894296914339E-03,1.54981464613228965E-03,1.57811003737151623E-03,1.65031303185969591E-03,1.68837331933900767E-03,1.72484002541750669E-03
284,7.36649380996823311E-05,7.56083178566768635E-05,8.73529352247714996E-05,1.49440590757876635E-03,1.51054432499222427E-03,1.52997404802590609E-03,1.64648506324738264E-03,1.67205088539049010E-03,1.69873097911477089E-03
285,7.66289886087179184E-05,7.81202130019664651E-05,9.11148963496088982E-05,1.53272890020161867E-03,1.54949025833047934E-03,1.56586407683789730E-03,1.65265391115099192E-03,1.67908774223178570E-03,1.71149894595146179E-03
286,7.68880126997828484E-05,7.81831674976274555E-05,9.10359667614102364E-05,1.49514502845704556E-03,1.50958917685784411E-03,1.52124091982841492E-03,1.64133904036134481E-03,1.67132301139645361E-03,1.69710896443575621E-03
287,7.50010367482900620E-05,7.63848319184035019E-05,8.48310301080346107E-05,1.53272703755646944E-03,1.54955649515613907E-03,1.56096101272851229E-03,1.65118998847901821E-03,1.67877447092905667E-03,1.70676002744585276E-03
288,7.52100022509694099E-05,7.68271269043907382E-05,8.80690058693289757E-05,1.41533499117940664E-03,1.42946478561498266E-03,1.44022796303033829E-03,1.57601700630038977E-03,1.59970137407071909E-03,1.62393192294985056E-03
289,7.78199173510074615E-05,7.92356737656518822E-05,8.80059087648987770E-05,1.54924998059868813E-03,1.58289264654740678E-03,1.60158902872353792E-03,1.71702704392373562E-03,1.73261475167237186E-03,1.74498104024678469E-03
290,7.80549598857760429E-05,7.96313956379890420E-05,1.03902071714401245E-04,1.51938991621136665E-03,1.54371449723839744E-03,1.57434795983135700E-03,1.67922000400722027E-03,1.69384619919583251E-03,1.71122595202177763E-03
291,7.81990820541977882E-05,7.96356558566912954E-05,9.03990585356950760E-05,1.55577191617339849E-03,1.58469124231487503E-03,1.60481093917042017E-03,1.71720609068870544E-03,1.73303472227416978E-03,1.77758990321308374E-03
292,7.84889562055468559E-05,8.01170716295018554E-05,9.29440138861536980E-05,1.51544099207967520E-03,1.54390001902356827E-03,1.56321492977440357E-03,1.67664105538278818E-03,1.69370096526108788E-03,1.71024701558053493E-03
293,7.87359895184636116E-05,8.02610977552830989E-05,9.31000104174017906E-05,1.55599799472838640E-03,1.58313268213532859E-03,1.60824100021272898E-03,1.71677197795361280E-03,1.73344974173232961E-03,1.75240496173501015E-03
294,7.89390178397297859E-05,8.05768813006579892E-05,8.96429410204291344E-05,1.51630304753780365E-03,1.54469824861735126E-03,1.56250002328306437E-03,1.67509005405008793E-03,1.69490977656096232E-03,1.71483599115163088E-03
295,7.91720813140273094E-05,8.07542802067473379E-05,9.18851001188158989E-05,1.55742699280381203E-03,1.58386757131666008E-03,1.60611199680715799E-03,1.71782891266047955E-03,1.73875681241042923E-03,1.75869895610958338E-03
296,7.93689396232366562E-05,8.10446974355727461E-05,9.28229419514536858E-05,1.51929294224828482E-03,1.54462989419698734E-03,1.57296506222337484E-03,1.67784898076206446E-03,1.69785489793866868E-03,1.71526102349162102E-03
297,8.04679002612829208E-05,8.23155773105099851E-05,1.03804050013422966E-04,1.57799595035612583E-03,1.59831908415071673E-03,1.62960495799779892E-03,1.71107100322842598E-03,1.73857594490982640E-03,1.76950602326542139E-03
298,8.07089963927865028E-05,8.20858974475414092E-05,9.12200193852186203E-05,1.52710103429853916E-03,1.55593619565479462E-03,1.57619698438793421E-03,1.68900506105273962E-03,1.70553332427516571E-03,1.72401592135429382E-03
299,8.17310065031051636E-05,8.31491313874721364E-05,9.30740498006343842E-05,1.57007202506065369E-03,1.59632492926903031E-03,1.60866405349224806E-03,1.70694093685597181E-03,1.72559077502228283E-03,1.75113603472709656E-03
300,8.19419510662555695E-05,8.31852818373590849E-05,9.17050056159496307E-05,1.53934094123542309E-03,1.55633479240350407E-03,1.57458300236612558E-03,1.68885907623916864E-03,1.70419254456646743E-03,1.72256503719836473E-03
301,8.39689746499061584E-05,8.53624654700979449E-05,9.40739409998059273E-05,1.57533597666770220E-03,1.59695923794060863E-03,1.61742698401212692E-03,1.68899097479879856E-03,1.70668500824831403E-03,1.72645901329815388E-03
302,8.42020381242036819E-05,8.56759765883907578E-05,9.67720989137887955E-05,1.54055398888885975E-03,1.56028297729790219E-03,1.58098491374403238E-03,1.68213201686739922E-03,1.70928200590424206E-03,1.72782398294657469E-03
303,8.31159995868802071E-05,8.46898264717311014E-05,9.81950433924794197E-05,1.58092891797423363E-03,1.60231004119850686E-03,1.61795201711356640E-03,1.69330206699669361E-03,1.71245424309745447E-03,1.73739099409431219E-03
304,8.33040103316307068E-05,8.47365194931626222E-05,9.76599985733628273E-05,1.46171904634684324E-03,1.48237528279423721E-03,1.50318804662674665E-03,1.61986204329878092E-03,1.63878965075127804E-03,1.65939796715974808E-03
305,8.34428938105702400E-05,8.49941512569785064E-05,9.36039723455905914E-05,1.59512599930167198E-03,1.61058127298019751E-03,1.62632600404322147E-03,1.74703798256814480E-03,1.76517944433726400E-03,1.78295793011784554E-03
306,8.37389379739761353E-05,8.53600807022303218E-05,9.77009767666459084E-05,1.54969096183776855E-03,1.56968090566806523E-03,1.57890899572521448E-03,1.70270306989550591E-03,1.72456837259232993E-03,1.73558597452938557E-03
307,8.51929653435945511E-05,8.69179924484342467E-05,1.04042934253811836E-04,1.59491109661757946E-03,1.61062833853065925E-03,1.62584194913506508E-03,1.74832204356789589E-03,1.76544006098993214E-03,1.78339402191340923E-03
308,8.54169484227895737E-05,8.69647541549057094E-05,9.66980587691068649E-05,1.54858804307878017E-03,1.56957042287103870E-03,1.58452498726546764E-03,1.70894502662122250E-03,1.72663640929385980E-03,1.73812604043632746E-03
309,8.53120582178235054E-05,8.67545808432623663E-05,9.62719786912202835E-05,1.58656702842563391E-03,1.61872194381430779E-03,2.20462388824671507E-03,1.74993602558970451E-03,1.76615708274766806E-03,1.78213103208690882E-03
310,8.54999525472521782E-05,8.69814486941322907E-05,9.66000370681285858E-05,1.55625306069850922E-03,1.57495492254383900E-03,1.60170497838407755E-03,1.70977693051099777E-03,1.72539762686938001E-03,1.74614402931183577E-03
311,8.61239386722445488E-05,8.76383873401210135E-05,1.00667006336152554E-04,1.59555498976260424E-03,1.61515730898827300E-03,1.63818802684545517E-03,1.74860295373946428E-03,1.76590993767604225E-03,1.78491894621402025E-03
312,8.62609595060348511E-05,8.77881265478208135E-05,9.68709355220198631E-05,1.55590206850320101E-03,1.57455175882205292E-03,1.59210001584142447E-03,1.70746003277599812E-03,1.72568615293130318E-03,1.74044491723179817E-03
313,8.71409429237246513E-05,8.88122938340529984E-05,9.83109930530190468E-05,1.59734592307358980E-03,1.62239898112602563E-03,1.63919595070183277E-03,1.76071596797555685E-03,1.77987395785748925E-03,1.79868808481842279E-03
314,8.75020632520318031E-05,8.89157230267301061E-05,1.00214034318923950E-04,1.56353600323200226E-03,1.58480975544080123E-03,1.59883499145507812E-03,1.72263791318982840E-03,1.73831060761585896E-03,1.75417598802596331E-03
315,8.80499137565493584E-05,8.95102496724575693E-05,1.02980993688106537E-04,1.60806707572191954E-03,1.62879587616771471E-03,1.65415601804852486E-03,1.76057999487966299E-03,1.77664748160168487E-03,1.79510598536580801E-03
316,8.81280284374952316E-05,8.99054791079834169E-05,1.03184022009372711E-04,1.57338799908757210E-03,1.59048049943521651E-03,1.61705201026052237E-03,1.72320706769824028E-03,1.73934025340713623E-03,1.76555791404098272E-03
317,8.96829878911375999E-05,9.12259257165715082E-05,1.03804050013422966E-04,1.61065405700355768E-03,1.62950919358991137E-03,1.65040104184299707E-03,1.74378708470612764E-03,1.77434323937632134E-03,1.79387396201491356E-03
318,8.98590078577399254E-05,9.15396068012341976E-05,1.04038976132869720E-04,1.57458591274917126E-03,1.59007280832156516E-03,1.60954298917204142E-03,1.71915790997445583E-03,1.73840508214198023E-03,1.75060797482728958E-03
319,8.97579593583941460E-05,9.18843765975907347E-05,1.04531995020806789E-04,1.61458307411521673E-03,1.63099283701740195E-03,1.66770000942051411E-03,1.74045900348573923E-03,1.76390786306001267E-03,1.79981801193207502E-03
320,9.00760060176253319E-05,9.18070616899058120E-05,1.24288955703377724E-04,1.49009400047361851E-03,1.50882321293465804E-03,1.53965700883418322E-03,1.66373595129698515E-03,1.68807954760268400E-03,1.72255991492420435E-03
321,9.24089690670371056E-05,9.38744563609361584E-05,1.03574013337492943E-04,1.64448900613933802E-03,1.65820884518325237E-03,1.69448903761804104E-03,1.79661193396896124E-03,1.81438696919940397E-03,1.84624001849442720E-03
322,9.26239881664514542E-05,9.41079360200091806E-05,1.03182974271476269E-04,1.60076003521680832E-03,1.61579921958036649E-03,1.63425493519753218E-03,1.75170402508229017E-03,1.77262171055190296E-03,1.79457897320389748E-03
323,9.29140951484441757E-05,9.44003247423097480E-05,1.03682978078722954E-04,1.63470103871077299E-03,1.65546454838477004E-03,1.66926905512809753E-03,1.79624301381409168E-03,1.81293618283234455E-03,1.83225004002451897E-03
324,9.32319089770317078E-05,9.49928571935743018E-05,1.04855978861451149E-04,1.60233804490417242E-03,1.61687671556137421E-03,1.63335097022354603E-03,1.75732502248138189E-03,1.77294483175501278E-03,1.79373798891901970E-03
325,9.38150333240628242E-05,9.53533028950914616E-05,1.09339947812259197E-04,1.63943809457123280E-03,1.65576622937805944E-03,1.66912504937499762E-03,1.78540591150522232E-03,1.81337273796089004E-03,1.83955603279173374E-03
326,9.40420432016253471E-05,9.54573589842766491E-05,1.04827922768890858E-04,1.59793510101735592E-03,1.61554545280523593E-03,1.62912893574684858E-03,1.75612699240446091E-03,1.77232512622140415E-03,1.80025189183652401E-03
327,9.51820984482765198E-05,9.70075052464381131E-05,1.09962071292102337E-04,1.63437309674918652E-03,1.65675734751857839E-03,1.67105393484234810E-03,1.79616000968962908E-03,1.81317924871109474E-03,1.83513399679213762E-03
328,9.54689458012580872E-05,9.71551769180223199E-05,1.07682077214121819E-04,1.60052801948040724E-03,1.61607848829589782E-03,1.63299392443150282E-03,1.75702094566076994E-03,1.77325432421639607E-03,1.79717200808227062E-03
329,9.61790792644023895E-05,9.75380348972976034E-05,1.08508975245058537E-04,1.65252608712762594E-03,1.66962072835303860E-03,1.68437801767140627E-03,1.79347500670701265E-03,1.82173792505636888E-03,1.86022499110549688E-03
330,9.64220380410552025E-05,9.79244633344933510E-05,1.09769986011087894E-04,1.61388306878507137E-03,1.63000209489837212E-03,1.65238999761641026E-03,1.76933000329881907E-03,1.79148194147273889E-03,1.81520101614296436E-03
331,9.94540750980377197E-05,1.00799032370559841E-04,1.10088032670319080E-04,1.64769194088876247E-03,1.66942940326407561E-03,1.69511197600513697E-03,1.78902305196970701E-03,1.81432121433317711E-03,1.86039600521326065E-03
332,9.96609451249241829E-05,1.01148011744953698E-04,1.14358961582183838E-04,1.61200203001499176E-03,1.62951678037643482E-03,1.64616294205188751E-03,1.77387706935405731E-03,1.79336848435923376E-03,1.81894202250987291E-03
333,9.80610493570566177E-05,9.97025874676182817E-05,1.13039044663310051E-04,1.65496300905942917E-03,1.66981558664701813E-03,1.68826302979141474E-03,1.77033303771167994E-03,1.79357328917831250E-03,1.83345994446426630E-03
334,9.83109930530190468E-05,9.98380593955516978E-05,1.11778033897280693E-04,1.61508400924503803E-03,1.62961297901347306E-03,1.65031698998063803E-03,1.76539598032832146E-03,1.79203462670557141E-03,1.81360798887908459E-03
335,9.81750199571251869E-05,9.97186207678168936E-05,1.12502020783722401E-04,1.65286799892783165E-03,1.66984420618973561E-03,1.69139308854937553E-03,1.77761504892259836E-03,1.79536634241230929E-03,1.84002006426453590E-03
336,9.83630307018756866E-05,9.99914872227236856E-05,1.11788045614957809E-04,1.53184810187667608E-03,1.55026708729565110E-03,1.56946596689522266E-03,1.71735300682485104E-03,1.74214669619686966E-03,1.78744795266538858E-03
337,9.96759627014398575E-05,1.01012400700710691E-04,1.10495951958000660E-04,1.67308095842599869E-03,1.68868109118193400E-03,1.70639192219823599E-03,1.82848295662552118E-03,1.85636933078058030E-03,2.83912208396941423E-03
338,9.97440656647086143E-05,1.01398680126294470E-04,1.14336959086358547E-04,1.63214898202568293E-03,1.64908021688461360E-03,1.66473293211311102E-03,1.78995099849998951E-03,1.80740213836543288E-03,1.83789606671780348E-03
339,1.00044999271631241E-04,1.01648572017438705E-04,1.12311914563179016E-04,1.66547496337443590E-03,1.68891520239412775E-03,1.71067600604146719E-03,1.82974000927060843E-03,1.84718858799897139E-03,1.88103993423283100E-03
340,1.00131030194461346E-04,1.01815062225796293E-04,1.14974915049970150E-04,1.63128401618450880E-03,1.64904400706291179E-03,1.67504500132054090E-03,1.78866100031882524E-03,1.80861460859887231E-03,1.84722500853240490E-03
341,1.01531040854752064E-04,1.03358249762095482E-04,1.16275972686707973E-04,1.66433991398662329E-03,1.69004580820910689E-03,1.71019090339541435E-03,1.83528906200081110E-03,1.85506310430355354E-03,1.88711704686284065E-03
342,1.01702986285090446E-04,1.03841520030982818E-04,1.25789083540439606E-04,1.63351395167410374E-03,1.65000790613703541E-03,1.67282496113330126E-03,1.78995600435882807E-03,1.81236189673654739E-03,1.83891295455396175E-03
343,1.01980054751038551E-04,1.03654325939714868E-04,1.24383950605988503E-04,1.67439004871994257E-03,1.68910869513638306E-03,1.70749309472739697E-03,1.83011800982058048E-03,1.85052209300920392E-03,1.87661405652761459E-03
344,1.02365040220320225E-04,1.03759331977926222E-04,1.16248964332044125E-04,1.63403002079576254E-03,1.65020688320510062E-03,1.67004996910691261E-03,1.79627293255180120E-03,1.81375208427198226E-03,1.84073101263493299E-03
345,1.04010920040309429E-04,1.05514630558900524E-04,1.15470960736274719E-04,1.68512004893273115E-03,1.70393689186312250E-03,1.73073902260512114E-03,1.82969507295638323E-03,1.85610786313191042E-03,1.90413207747042179E-03
346,1.04217906482517719E-04,1.05973214376717831E-04,1.14419963210821152E-04,1.64820591453462839E-03,1.66402636445127437E-03,1.68287998531013727E-03,1.81202695239335299E-03,1.82698102551512504E-03,1.84134894516319036E-03
347,1.03990081697702408E-04,1.05479948106221853E-04,1.18547934107482433E-04,1.68450898490846157E-03,1.70307684224098982E-03,1.72129296697676182E-03,1.81918707676231861E-03,1.84411755530163686E-03,1.88155402429401875E-03
348,1.04236067272722721E-04,1.05697470717132076E-04,1.17950956337153912E-04,1.64179108105599880E-03,1.66305350488983096E-03,1.68246298562735319E-03,1.81214499752968550E-03,1.83035878697410245E-03,1.84406107291579247E-03
349,1.05037936009466648E-04,1.06940759578719736E-04,1.16402050480246544E-04,1.68836396187543869E-03,1.70462272013537541E-03,1.72587099950760603E-03,1.81712908670306206E-03,1.83338337345048739E-03,1.87265698332339525E-03
350,1.05333980172872543E-04,1.06874127523042263E-04,1.18015101179480553E-04,1.64801802020519972E-03,1.66652666986919894E-03,1.68622995261102915E-03,1.81018502917140722E-03,1.82910263887606575E-03,1.85321294702589512E-03
351,1.06062041595578194E-04,1.07513274415396153E-04,1.19824078865349293E-04,1.68774195481091738E-03,1.70828561298549193E-03,1.73226301558315754E-03,1.81382894515991211E-03,1.83145048096776007E-03,1.85788201633840799E-03
352,1.06259016320109367E-04,1.07799181132577364E-04,1.25049031339585781E-04,1.56747107394039631E-03,1.58250009757466593E-03,1.59792194608598948E-03,1.75306503660976887E-03,1.77437291247770144E-03,1.79340899921953678E-03
353,1.08830980025231838E-04,1.10485563636757421E-04,1.22085912153124809E-04,1.72731303609907627E-03,1.74234823556617020E-03,1.75633805338293314E-03,1.90161599311977625E-03,1.92383716930635178E-03,1.94944092072546482E-03
354,1.09093030914664268E-04,1.11001255572773505E-04,1.28306914120912552E-04,1.68862205464392900E-03,1.70283023151568988E-03,1.73033494502305984E-03,1.86714006122201681E-03,1.88882327289320497E-03,1.91661203280091286E-03
355,1.09428074210882187E-04,1.10939628211781399E-04,1.20431068353354931E-04,1.72859802842140198E-03,1.74244624096900292E-03,1.76592997740954161E-03,1.90530403051525354E-03,1.92931605153717116E-03,1.94795301649719477E-03
356,1.09638087451457977E-04,1.11245380248874430E-04,1.26185012049973011E-04,1.68874301016330719E-03,1.70350823202170356E-03,1.71992601826786995E-03,1.87087408266961575E-03,1.89168790006078781E-03,1.91777094732969999E-03
357,1.10859982669353485E-04,1.12786998506635421E-04,1.29142077639698982E-04,1.72436004504561424E-03,1.74247310264036043E-03,1.76656991243362427E-03,1.90040993038564920E-03,1.93059307406656471E-03,1.94777105934917927E-03
358,1.11223082058131695E-04,1.13030771026387776E-04,1.30300992168486118E-04,1.68511096853762865E-03,1.70353587600402577E-03,1.71948596835136414E-03,1.87640904914587736E-03,1.89120597322471346E-03,1.91453099250793457E-03
359,1.11383036710321903E-04,1.12978658871725152E-04,1.22363097034394741E-04,1.72520603518933058E-03,1.74220801563933539E-03,1.76325801294296980E-03,1.90896296408027411E-03,1.92947398172691451E-03,1.94634299259632826E-03
360,1.11844972707331181E-04,1.13383834832347940E-04,1.25337974168360233E-04,1.69055000878870487E-03,1.70350514585152282E-03,1.72481499612331390E-03,1.87477003782987595E-03,1.88904109993018234E-03,1.90831196960061789E-03
361,1.12407025881111622E-04,1.14361055893823530E-04,1.24332960695028305E-04,1.74150592647492886E-03,1.76231824327260206E-03,1.77503901068121195E-03,1.92032707855105400E-03,1.94469902082346278E-03,1.96966202929615974E-03
362,1.12797017209231853E-04,1.14593732869252567E-04,1.31194014102220535E-04,1.70490599703043699E-03,1.72222753870300820E-03,1.74462306313216686E-03,1.89543294254690409E-03,1.91298776189796605E-03,1.93455594126135111E-03
363,1.13521004095673561E-04,1.15288442466408034E-04,1.28180021420121193E-04,1.74544693436473608E-03,1.76280187442898629E-03,1.79014995228499174E-03,1.90810696221888065E-03,1.93129470688290969E-03,1.96909497026354074E-03
364,1.13897956907749176E-04,1.15316212177276608E-04,1.28538929857313633E-04,1.70534697826951742E-03,1.72193980892188891E-03,1.73880206421017647E-03,1.89674901776015759E-03,1.91587703535333210E-03,1.93249701987951994E-03
365,1.14561989903450012E-04,1.16321926470845923E-04,1.25118996948003769E-04,1.74878793768584728E-03,1.76253964076749986E-03,1.77759793587028980E-03,1.89599103759974241E-03,1.91437418921850560E-03,1.93898496218025684E-03
366,1.14795053377747536E-04,1.16499089053831987E-04,1.25118996948003769E-04,1.70619401615113020E-03,1.72210452263243463E-03,1.73687608912587166E-03,1.89323897939175367E-03,1.91319459700025609E-03,1.93738902453333139E-03
367,1.15680042654275894E-04,1.17404202464968012E-04,1.26308063045144081E-04,1.74530502408742905E-03,1.76260330248624066E-03,1.77789805456995964E-03,1.89938896801322699E-03,1.91740163136273596E-03,1.93794094957411289E-03
368,1.15890055894851685E-04,1.17464704089798006E-04,1.30985048599541187E-04,1.62282399833202362E-03,1.64255260955542309E-03,1.66193605400621891E-03,1.84974295552819967E-03,1.86853297171182950E-03,1.89559301361441612E-03
369,1.16230919957160950E-04,1.17985463002696637E-04,1.28154060803353786E-04,1.76390097476541996E-03,1.78289396688342122E-03,1.79720402229577303E-03,1.96126895025372505E-03,1.97716530412435539E-03,2.00280698481947184E-03
370,1.16473995149135590E-04,1.18215048569254595E-04,1.31230917759239674E-04,1.72258401289582253E-03,1.74238112056627906E-03,1.76055298652499914E-03,1.92135898396372795E-03,1.93807174800895228E-03,1.96241599041968584E-03
371,1.18296011351048946E-04,1.19883631123229867E-04,1.32073066197335720E-04,1.76226603798568249E-03,1.78222457529045655E-03,1.80604995694011450E-03,1.96019909344613552E-03,1.97694265400059476E-03,1.98929500766098499E-03
372,1.18511961773037910E-04,1.20379470754414746E-04,1.29563035443425179E-04,1.72869197558611631E-03,1.74219788634218304E-03,1.77009101025760174E-03,1.92297401372343302E-03,1.93832500604912677E-03,1.95979198906570673E-03
373,1.18363997898995876E-04,1.19977557915262864E-04,1.29515072330832481E-04,1.76590494811534882E-03,1.78194095613434908E-03,1.80011300835758448E-03,1.95954204536974430E-03,1.97604243410751199E-03,1.98818696662783623E-03
374,1.18619063869118690E-04,1.20543290395289657E-04,1.33098918013274670E-04,1.72354199457913637E-03,1.74191983998753133E-03,1.76282599568367004E-03,1.91904895473271608E-03,1.93694333778694230E-03,1.95199006702750921E-03
375,1.19499978609383106E-04,1.21165305608883478E-04,1.33506022393703461E-04,1.76783197093755007E-03,1.78232092410325962E-03,1.79793906863778830E-03,1.95385201368480921E-03,1.97753551183268463E-03,1.99905503541231155E-03
376,1.19713018648326397E-04,1.21122737764380902E-04,1.33790075778961182E-04,1.72710302285850048E-03,1.74197997432202090E-03,1.75894598942250013E-03,1.92289298865944147E-03,1.93658588104881377E-03,1.95014709606766701E-03
377,1.20577053166925907E-04,1.22437719837762457E-04,1.34125002659857273E-04,1.78576400503516197E-03,1.80234026862308378E-03,1.82500807568430901E-03,1.96732406038790941E-03,1.99560232809744805E-03,2.01542396098375320E-03
