"N","COPY_H2D_MIN_s","COPY_H2D_AVG_s","COPY_H2D_MAX_s","LPOTRF_MIN_s","LPOTRF_AVG_s","LPOTRF_MAX_s","UPOTRF_MIN_s","UPOTRF_AVG_s","UPOTRF_MAX_s"
244,5.95099991187453270E-05,6.10099005280062684E-05,7.10020540282130241E-05,5.02999895252287388E-03,5.05581839010119539E-03,5.09252899792045355E-03,4.91443497594445944E-03,4.92438778746873140E-03,4.98871703166514635E-03
245,6.05119857937097549E-05,6.19362219003960729E-05,7.40070827305316925E-05,5.06579107604920864E-03,5.08384706452489048E-03,5.17787702847272158E-03,4.93764097336679697E-03,4.95076938997954241E-03,5.01192500814795494E-03
246,6.01289793848991394E-05,6.23340497259050510E-05,7.18199880793690681E-05,5.08420797996222973E-03,5.13293481199070777E-03,5.26490993797779083E-03,4.96069598011672497E-03,4.97249926091171673E-03,5.01411606092005968E-03
247,6.07339898124337196E-05,6.24017661903053349E-05,7.12620094418525696E-05,5.11855608783662319E-03,5.19993246183730624E-03,5.30225806869566441E-03,4.98409906867891550E-03,4.99505315441638176E-03,5.05076593253761530E-03
248,6.07050023972988129E-05,6.23395427828654614E-05,8.34800302982330322E-05,5.12888701632618904E-03,5.16645609051920307E-03,5.61023596674203873E-03,5.00631902832537889E-03,5.02639720914885724E-03,5.36911492235958576E-03
249,6.07830006629228592E-05,6.31449167849496094E-05,7.72170023992657661E-05,5.10345504153519869E-03,5.18448192044161215E-03,5.24126400705426931E-03,5.02944795880466700E-03,5.04081183578818960E-03,5.09702006820589304E-03
250,6.15690369158983231E-05,6.30145135801285560E-05,7.32629559934139252E-05,5.17976202536374331E-03,5.20573025918565687E-03,5.23879390675574541E-03,5.05174102727323771E-03,5.06101561244577409E-03,5.09509397670626640E-03
251,6.21359795331954956E-05,6.36352185392752279E-05,7.35389767214655876E-05,5.20968798082321882E-03,5.23206880083307551E-03,5.29270106926560402E-03,5.07469102740287781E-03,5.08642949978820990E-03,5.13400207273662090E-03
252,6.22790539637207985E-05,6.37317349901422788E-05,7.22910044714808464E-05,5.23429899476468563E-03,5.25704857311211707E-03,5.29609899967908859E-03,5.09771902579814196E-03,5.10914846090599825E-03,5.16080996021628380E-03
253,6.27429690212011337E-05,6.46186224184930314E-05,7.32650514692068100E-05,5.26512798387557268E-03,5.28524440713226771E-03,5.44003490358591080E-03,5.12031302787363529E-03,5.13289914350025488E-03,5.21900504827499390E-03
254,6.26719556748867035E-05,6.50070625124499245E-05,7.83719588071107864E-05,5.27550303377211094E-03,5.30714794294908331E-03,5.34346397034823895E-03,5.14327408745884895E-03,5.15374487382360032E-03,5.18975302111357450E-03
255,6.34529860690236092E-05,6.52188912499696027E-05,9.31859249249100685E-05,5.31583302654325962E-03,5.35107376286760288E-03,5.81987388432025909E-03,5.16641989815980196E-03,5.18533161142841013E-03,5.54058095440268517E-03
256,6.38830242678523064E-05,6.54453964671120102E-05,7.52089545130729675E-05,5.34323102328926325E-03,5.46514500863850162E-03,6.52106397319585085E-03,5.18977700266987085E-03,5.20108348689973105E-03,5.24604902602732182E-03
257,6.60159857943654060E-05,6.77525880746543462E-05,7.79269030317664146E-05,5.37629006430506706E-03,5.41091020568274135E-03,5.55510097183287144E-03,5.21155900787562132E-03,5.22633035085164153E-03,5.27354492805898190E-03
258,6.56730262562632561E-05,6.79077330278232542E-05,7.91449565440416336E-05,5.40341204032301903E-03,5.42301821522414660E-03,5.49636106006801128E-03,5.23478409741073847E-03,5.24908497463911702E-03,5.29850798193365335E-03
259,6.71180896461009979E-05,6.90514314919710056E-05,7.75459920987486839E-05,5.41180092841386795E-03,5.44690288021229194E-03,5.48257189802825451E-03,5.25836599990725517E-03,5.27082822867669040E-03,5.34254498779773712E-03
260,6.72369496896862984E-05,6.95387826999649508E-05,8.56709666550159454E-05,5.45016198884695768E-03,5.47332443762570640E-03,5.54095499683171511E-03,5.28239493723958731E-03,5.29485260718502108E-03,5.33940806053578854E-03
261,6.72469614073634148E-05,6.87827938236296258E-05,7.74309737607836723E-05,5.47299592290073633E-03,5.49877514247782556E-03,5.53428009152412415E-03,5.30625996179878712E-03,5.31720848171971655E-03,5.35637908615171909E-03
262,6.69220462441444397E-05,6.90602720715105772E-05,8.22789734229445457E-05,5.41011092718690634E-03,5.52344645257107913E-03,5.70565299130976200E-03,5.29405788984149694E-03,5.34483875497244239E-03,5.63226698432117701E-03
263,6.74219336360692978E-05,6.95837079547345638E-05,7.84590374678373337E-05,5.52707095630466938E-03,5.55143739446066053E-03,5.92923199292272329E-03,5.35346195101737976E-03,5.37102540372870821E-03,5.66413009073585272E-03
264,6.77800271660089493E-05,6.96510222041979269E-05,7.84390140324831009E-05,5.55513298604637384E-03,5.57645775028504324E-03,5.64577803015708923E-03,5.37688191980123520E-03,5.38860261091031294E-03,5.44445496052503586E-03
265,6.81959791108965874E-05,7.05387588823214255E-05,8.40779393911361694E-05,5.58123609516769648E-03,5.67305907956324428E-03,5.75876899529248476E-03,5.40123297832906246E-03,5.41296647395938992E-03,5.46529295388609171E-03
266,6.88469735905528069E-05,7.06896360497921814E-05,8.06759344413876534E-05,5.60641998890787363E-03,5.65428623114712457E-03,5.80318702850490808E-03,5.42571197729557753E-03,5.43699427158571627E-03,5.51422697026282549E-03
267,6.88229920342564583E-05,7.09571479819715034E-05,8.06810567155480385E-05,5.63050399068742990E-03,5.65154574112966719E-03,5.76690002344548702E-03,5.44937804806977510E-03,5.46436908189207055E-03,5.54885691963136196E-03
268,6.90119341015815735E-05,7.11743335705250632E-05,8.03821021690964699E-05,5.64700702670961618E-03,5.67941291374154684E-03,5.74176397640258074E-03,5.47336705494672060E-03,5.48422078369185332E-03,5.52739400882273912E-03
269,6.99840020388364792E-05,7.16846843715757132E-05,8.17850232124328613E-05,5.52099710330367088E-03,5.69961500237695790E-03,5.76769490726292133E-03,5.45065093319863081E-03,5.50740587874315717E-03,5.54762303363531828E-03
270,7.04689882695674896E-05,7.23612122237682429E-05,9.93390567600727081E-05,5.70017797872424126E-03,5.73661461938172398E-03,6.17240590509027243E-03,5.52071596030145884E-03,5.53662246675230320E-03,5.74616109952330589E-03
271,7.04330159351229668E-05,7.22199690062553027E-05,8.15199455246329308E-05,5.70806197356432676E-03,5.75154268648475284E-03,5.80442592035979033E-03,5.54429402109235525E-03,5.55626788875088380E-03,5.63000002875924110E-03
272,7.02190445736050606E-05,7.23126129014417789E-05,8.12659272924065590E-05,5.74627390597015619E-03,5.77493454096838707E-03,5.84564497694373131E-03,5.56916801724582911E-03,5.57795784319750979E-03,5.62963890843093395E-03
273,7.19940289855003357E-05,7.33492593280970877E-05,8.08560289442539215E-05,5.79668395221233368E-03,5.81763819791376695E-03,5.91526995413005352E-03,5.59220998547971249E-03,5.60411319835111329E-03,5.64753403887152672E-03
274,7.20829702913761139E-05,7.41859013214707418E-05,8.93870601430535316E-05,5.81917201634496450E-03,6.01053401129320389E-03,6.13226101268082857E-03,5.61748689506202936E-03,5.63088868977501978E-03,5.67426194902509451E-03
275,7.19849485903978348E-05,7.38163560163229482E-05,9.25479689612984657E-05,5.82394900266081095E-03,5.86495493073016603E-03,6.08776905573904514E-03,5.64001605380326509E-03,5.65386298112571274E-03,5.82809199113398790E-03
276,7.25529389455914497E-05,7.39501451607793743E-05,8.20100540295243263E-05,5.86606294382363558E-03,5.89095392380840736E-03,6.07527291867882013E-03,5.66491007339209318E-03,5.67758251447230723E-03,5.72415103670209646E-03
277,7.30960164219141006E-05,7.50314508331939448E-05,9.95360314846038818E-05,5.89701393619179726E-03,5.91836720588616912E-03,6.18120294529944658E-03,5.68925100378692150E-03,5.70539621287025241E-03,5.93207497149705887E-03
278,7.27040460333228111E-05,7.47975654667243708E-05,8.35610553622245789E-05,5.91721397358924150E-03,5.93973927083425030E-03,5.98787295166403055E-03,5.71399799082428217E-03,5.72894703596830372E-03,5.78901497647166252E-03
279,7.38619128242135048E-05,7.60691968025639572E-05,8.48269555717706680E-05,5.93903101980686188E-03,5.96096202731132702E-03,5.99958002567291260E-03,5.73757092934101820E-03,5.74805128271691553E-03,5.78676001168787479E-03
280,7.47960293665528297E-05,7.61578918900340996E-05,8.28900374472141266E-05,5.96912100445479155E-03,5.99132710718549774E-03,6.06307107955217361E-03,5.76272001489996910E-03,5.77492952463217087E-03,5.84692996926605701E-03
281,7.45629658922553062E-05,7.61067384155467321E-05,8.46040202304720879E-05,5.99111593328416348E-03,6.01819434785284303E-03,6.09308003913611174E-03,5.78783603850752115E-03,5.79916863818653004E-03,5.84893207997083664E-03
282,7.47779849916696548E-05,7.66093854326754928E-05,8.63759778439998627E-05,5.99602400325238705E-03,6.08941647573374174E-03,6.22386997565627098E-03,5.81277708988636732E-03,5.82224239828065156E-03,5.88112091645598412E-03
283,7.52389896661043167E-05,7.71609751973301151E-05,9.53399576246738434E-05,6.04175298940390348E-03,6.13818213227205339E-03,6.50564697571098804E-03,5.83687890321016312E-03,5.85602259612642406E-03,6.05301605537533760E-03
284,7.57100060582160950E-05,7.72653834428638317E-05,9.38810408115386963E-05,6.07356894761323929E-03,6.09581585857085859E-03,6.23020599596202374E-03,5.86119992658495903E-03,5.87300611077808035E-03,5.96492295153439045E-03
285,7.87950120866298676E-05,8.05247056996449915E-05,9.06080240383744240E-05,6.09418703243136406E-03,6.12222744617611000E-03,6.18855096399784088E-03,5.88652701117098331E-03,5.90068130404688626E-03,5.95842592883855104E-03
286,7.88640463724732399E-05,8.04932118626311476E-05,9.72410198301076889E-05,6.12063298467546701E-03,6.14635459845885336E-03,6.35510298889130354E-03,5.91006397735327482E-03,5.92305961414240321E-03,6.07429200317710638E-03
287,7.71789345890283585E-05,7.86833977326750880E-05,9.04640182852745056E-05,6.13385997712612152E-03,6.16330279270187187E-03,6.20256795082241297E-03,5.93493808992207050E-03,5.94669721438549365E-03,5.99483202677220106E-03
288,7.69239850342273712E-05,7.89867533603683163E-05,9.49860550463199615E-05,6.17034907918423414E-03,6.20038725668564401E-03,6.45813799928873777E-03,5.95848204102367163E-03,5.97840989357791876E-03,6.26332801766693592E-03
289,7.92199280112981796E-05,8.12146079260855826E-05,8.83970642462372780E-05,6.21330796275287867E-03,6.23514813021756788E-03,6.46475690882652998E-03,5.98339294083416462E-03,5.99553687497973633E-03,6.06282800436019897E-03
290,7.96059612184762955E-05,8.18336143856868170E-05,9.60750039666891098E-05,6.18920801207423210E-03,6.27614193945191801E-03,7.03663798049092293E-03,6.00577297154814005E-03,6.02573547279462197E-03,6.49603793863207102E-03
291,8.03739530965685844E-05,8.17703333450481502E-05,9.89249674603343010E-05,6.25687802676111460E-03,6.28286612685769602E-03,6.44884898792952299E-03,6.03173696435987949E-03,6.04467725264839703E-03,6.19416998233646154E-03
292,8.05639429017901421E-05,8.21311003528535399E-05,1.04564009234309196E-04,6.24028500169515610E-03,6.30495278048328993E-03,6.39338104519993067E-03,6.05550501495599747E-03,6.06825842987746087E-03,6.11507298890501261E-03
293,8.07769829407334328E-05,8.23080568807199543E-05,9.18870791792869568E-05,6.30015204660594463E-03,6.33289051824249220E-03,6.43053499516099691E-03,6.08116900548338890E-03,6.09402678441256160E-03,6.14666996989399195E-03
294,8.05469462648034096E-05,8.26529541518539022E-05,1.00360950455069542E-04,6.18460797704756260E-03,6.35653263190761285E-03,6.42960600089281797E-03,6.07624498661607504E-03,6.11696563544683342E-03,6.16999703925102949E-03
295,8.11239005997776985E-05,8.26248631346970710E-05,8.98280413821339607E-05,6.28590409178286791E-03,6.38288422953337421E-03,6.45032292231917381E-03,6.12930103670805693E-03,6.14231397164985600E-03,6.19303504936397076E-03
296,8.16000392660498619E-05,8.33405752200633249E-05,1.01292040199041367E-04,6.38199609238654375E-03,6.42206087475642382E-03,6.96531590074300766E-03,6.15440309047698975E-03,6.17494287667796210E-03,6.57274096738547087E-03
297,8.19449778646230698E-05,8.41098302043974063E-05,9.47930384427309036E-05,6.40324503183364868E-03,6.43482657149434083E-03,6.51340396143496037E-03,6.17930805310606956E-03,6.19238373357802307E-03,6.23376900330185890E-03
298,8.27000476419925690E-05,8.43169982545077665E-05,9.23560000956058502E-05,6.43447507172822952E-03,6.53751889010891450E-03,6.76796492189168930E-03,6.20396202430129051E-03,6.21892109280452066E-03,6.27871893811970949E-03
299,8.38340492919087410E-05,8.55407107155770183E-05,9.41760372370481491E-05,6.45555299706757069E-03,6.58249623025767422E-03,6.80216506589204073E-03,6.22720504179596901E-03,6.23972953646443826E-03,6.29843201022595167E-03
300,8.39559361338615417E-05,8.54026223532855717E-05,9.28589142858982086E-05,6.48015097249299288E-03,6.50894003105349870E-03,6.57606695313006639E-03,6.25049800146371126E-03,6.26482785446569237E-03,6.32736098486930132E-03
301,8.59689898788928986E-05,8.74728040071203806E-05,9.61680198088288307E-05,6.50625501293689013E-03,6.53494773898273627E-03,6.60469604190438986E-03,6.27463590353727341E-03,6.28700865199789509E-03,6.32732396479696035E-03
302,8.62050801515579224E-05,8.76582931960001729E-05,1.03591009974479675E-04,6.52306305710226297E-03,6.55707740806974523E-03,6.62501202896237373E-03,6.29882200155407190E-03,6.31357688223942864E-03,6.37688708957284689E-03
303,8.51460499688982964E-05,8.68941040243953380E-05,1.24946003779768944E-04,6.55485596507787704E-03,6.59396186587400592E-03,7.21498508937656879E-03,6.32543989922851324E-03,6.34875418036244792E-03,6.82475592475384474E-03
304,8.52870289236307144E-05,8.68431571871042295E-05,9.49959503486752510E-05,6.57579803373664618E-03,6.60631948849186180E-03,6.77819096017628908E-03,6.34855800308287144E-03,6.36051115696318215E-03,6.40425505116581917E-03
305,8.48139170557260513E-05,8.71319789439439774E-05,9.61639452725648880E-05,6.62443996407091618E-03,6.65274732979014623E-03,6.90497003961354494E-03,6.37176097370684147E-03,6.38550970354117512E-03,6.46990200038999319E-03
306,8.58700368553400040E-05,8.73603526270017261E-05,9.60939796641469002E-05,6.64689706172794104E-03,6.73681609448977068E-03,6.85334007721394300E-03,6.39753299765288830E-03,6.40815500053577153E-03,6.45443005487322807E-03
307,8.67280177772045135E-05,8.90745565993711477E-05,1.00456993095576763E-04,6.67401007376611233E-03,6.70847236760892252E-03,6.86656893230974674E-03,6.42181199509650469E-03,6.43950054887682238E-03,6.52894203085452318E-03
308,8.67430353537201881E-05,8.91469302587211186E-05,1.06373103335499763E-04,6.69037108309566975E-03,6.72444249619729220E-03,6.82544708251953125E-03,6.44664792343974113E-03,6.46292098565026847E-03,6.53859006706625223E-03
309,8.73849494382739067E-05,8.92853934783488854E-05,1.13609945401549339E-04,6.72446505632251501E-03,6.76256597274914675E-03,7.50725110992789268E-03,6.47224800195544958E-03,6.49519875063561160E-03,6.93868403322994709E-03
310,8.76759877428412437E-05,8.93650279613211881E-05,9.86719969660043716E-05,6.74267299473285675E-03,6.78207275690510987E-03,7.36716296523809433E-03,6.44947995897382498E-03,6.50916096288710593E-03,6.56374497339129448E-03
311,8.78090504556894302E-05,8.97360284579917778E-05,9.92990098893642426E-05,6.54166098684072495E-03,6.80152200395241300E-03,7.01713201124221087E-03,6.50322204455733299E-03,6.53843376669101597E-03,6.86032895464450121E-03
312,8.76350095495581627E-05,8.99712258251383705E-05,9.92540735751390457E-05,6.80221698712557554E-03,6.83034462155773965E-03,6.92963204346597195E-03,6.54677196871489286E-03,6.55857059755362692E-03,6.60022103693336248E-03
313,8.85300105437636375E-05,9.08566504949704149E-05,9.93988942354917526E-05,6.82831695303320885E-03,6.89304328290745501E-03,7.08437897264957428E-03,6.57285691704601049E-03,6.58524012775160185E-03,6.65700994431972504E-03
314,8.88870563358068466E-05,9.13275638595222939E-05,1.00824050605297089E-04,6.85961102135479450E-03,6.92623928305693016E-03,7.17075599823147058E-03,6.59657700452953577E-03,6.61417904892005158E-03,6.89325097482651472E-03
315,9.00740269571542740E-05,9.17812931584194362E-05,1.08027015812695026E-04,6.87233102507889271E-03,6.90563327050768005E-03,7.06859596539288759E-03,6.62114098668098450E-03,6.63797564106061947E-03,6.74816907849162817E-03
316,8.97319987416267395E-05,9.17886808747425827E-05,1.01017998531460762E-04,6.89788302406668663E-03,6.92668097908608754E-03,6.97475997731089592E-03,6.64640194736421108E-03,6.65991401067003632E-03,6.70370995067059994E-03
317,9.18010482564568520E-05,9.33634390821680383E-05,1.09147047623991966E-04,6.75808498635888100E-03,6.95525315706618276E-03,7.11510202381759882E-03,6.63333002012223005E-03,6.68638427159748937E-03,6.79265905637294054E-03
318,9.20520396903157234E-05,9.37022943980991927E-05,1.09877903014421463E-04,6.95470999926328659E-03,6.97830451186746536E-03,7.03969190362840891E-03,6.69634004589170218E-03,6.71444297186099201E-03,6.80641899816691875E-03
319,9.13339899852871895E-05,9.31884674355387785E-05,1.00539997220039368E-04,6.98437110986560583E-03,7.01070080976933310E-03,7.17865605838596821E-03,6.72212394420057535E-03,6.73524433979764796E-03,6.77898200228810310E-03
320,9.15500568225979805E-05,9.63909603888168980E-05,1.20802898891270161E-04,6.99986494146287441E-03,7.48928027111105295E-03,9.01493395213037729E-03,6.74577895551919937E-03,6.85621101176366043E-03,7.37100897822529078E-03
321,9.41579928621649742E-05,9.65279398951679132E-05,1.07054947875440121E-04,7.03476706985384226E-03,7.13494933210313386E-03,7.22830893937498331E-03,6.77140394691377878E-03,6.79408792988397438E-03,6.89142593182623386E-03
322,9.48350643739104271E-05,9.67795040924101916E-05,1.11717963591217995E-04,6.89329998567700386E-03,7.09596183383837207E-03,7.25030608009546995E-03,6.76349294371902943E-03,6.81287567829713496E-03,6.98507193010300398E-03
323,9.46000218391418457E-05,9.65061900205910054E-05,1.04702077805995941E-04,7.09109799936413765E-03,7.12401927565224809E-03,7.18455202877521515E-03,6.82075798977166414E-03,6.83326689875684602E-03,6.89559406600892544E-03
324,9.51250549405813217E-05,9.67516022501513020E-05,1.05061917565762997E-04,7.11235392373055220E-03,7.15047016157768778E-03,7.22658890299499035E-03,6.84615899808704853E-03,6.86476219678297615E-03,6.94633100647479296E-03
325,9.54980496317148209E-05,9.76066716248169325E-05,1.10337976366281509E-04,7.14143202640116215E-03,7.17894731205888023E-03,7.43655604310333729E-03,6.87037000898271799E-03,6.88753365655429394E-03,6.96785899344831705E-03
326,9.56710427999496460E-05,9.78856155415997083E-05,1.21263088658452034E-04,7.16777704656124115E-03,7.20286681666039083E-03,7.55686801858246326E-03,6.89576601143926382E-03,6.91375682712532663E-03,7.15958804357796907E-03
327,9.73299611359834671E-05,9.90747968899086280E-05,1.08603038825094700E-04,7.18393293209373951E-03,7.22664718749001754E-03,7.30229099281132221E-03,6.92135409917682409E-03,6.93686314858496089E-03,6.99972303118556738E-03
328,9.74929425865411758E-05,9.91315115243196975E-05,1.05949002318084240E-04,7.21716403495520353E-03,7.38610383472405353E-03,7.51904293429106474E-03,6.94671191740781069E-03,6.96379364584572350E-03,7.01249693520367146E-03
329,9.75220464169979095E-05,9.97555413050576990E-05,1.08842970803380013E-04,7.22709100227802992E-03,7.27605946245603059E-03,7.44223606307059526E-03,6.97147299069911242E-03,6.98538960074074518E-03,7.02773907687515020E-03
330,9.85420774668455124E-05,1.00150539656169708E-04,1.08859967440366745E-04,7.26791506167501211E-03,7.30472966912202714E-03,7.39199202507734299E-03,6.99638598598539829E-03,7.01114281662739997E-03,7.09057704079896212E-03
331,1.01618934422731400E-04,1.03284112410619830E-04,1.19381933473050594E-04,7.30089889839291573E-03,7.34626072458923265E-03,8.13144305720925331E-03,7.02102005016058683E-03,7.04513479140587550E-03,7.65936099924147129E-03
332,1.01339071989059448E-04,1.03327674441970895E-04,1.20426062494516373E-04,7.30377901345491409E-03,7.36271417583338975E-03,7.73373001720756292E-03,7.04572699032723904E-03,7.06572658498771239E-03,7.29281094390898943E-03
333,9.96299786493182182E-05,1.01598261971957987E-04,1.10510969534516335E-04,7.35438195988535881E-03,7.38560069119557731E-03,7.44854693766683340E-03,7.07197503652423620E-03,7.08515120204538610E-03,7.13280495256185532E-03
334,1.00424978882074356E-04,1.02116824127733690E-04,1.15495058707892895E-04,7.37361598294228315E-03,7.43767916224896686E-03,7.67354690469801426E-03,7.09737592842429876E-03,7.10993559099733739E-03,7.17737502418458462E-03
335,1.00297969765961170E-04,1.01984012289904044E-04,1.11568951979279518E-04,7.40322808269411325E-03,7.53262972109950985E-03,7.70995405036956072E-03,7.12215097155421972E-03,7.13719225605018506E-03,7.28008500300347805E-03
336,1.00077944807708263E-04,1.02293894742615479E-04,1.18343043141067028E-04,7.34964699950069189E-03,7.46690961648710169E-03,8.14939604606479406E-03,7.14742497075349092E-03,7.16545060276985082E-03,7.23588396795094013E-03
337,1.01719051599502563E-04,1.03461974649690088E-04,1.22943893074989319E-04,7.45849392842501402E-03,7.50823126407340526E-03,8.05627100635319948E-03,7.17300700489431620E-03,7.18949141912162294E-03,7.40122399292886257E-03
338,1.01381912827491760E-04,1.03569370112381874E-04,1.29838008433580399E-04,7.29756790678948164E-03,7.51949316123500661E-03,7.80746294185519218E-03,7.18324398621916771E-03,7.21100275637581896E-03,7.26633099839091301E-03
339,1.02116027846932411E-04,1.03821092634461822E-04,1.13873975351452827E-04,7.50934297684580088E-03,7.54534327425062778E-03,7.70934892352670431E-03,7.22251809202134609E-03,7.23888792330399083E-03,7.27805995848029852E-03
340,1.02329067885875702E-04,1.04020332219079161E-04,1.13302026875317097E-04,7.54586793482303619E-03,7.57656612549908667E-03,7.67358904704451561E-03,7.24713806994259357E-03,7.26283736643381500E-03,7.31704710051417351E-03
341,1.03654107078909874E-04,1.05491767753846944E-04,1.15239992737770081E-04,7.55794194992631674E-03,7.65290675335563667E-03,7.82352196983993053E-03,7.27292906958609819E-03,7.29023558669723414E-03,7.39537598565220833E-03
342,1.03336991742253304E-04,1.06091452762484539E-04,1.44260004162788391E-04,7.56533700041472912E-03,7.64736299286596696E-03,8.32164601888507605E-03,7.29887303896248341E-03,7.32378609245642673E-03,7.93298194184899330E-03
343,1.04130012914538383E-04,1.06020569219253944E-04,1.24512007459998131E-04,7.61397206224501133E-03,7.64220350072718907E-03,7.72542203776538372E-03,7.30047991964966059E-03,7.34000157914124329E-03,7.46752996928989887E-03
344,1.04516977444291115E-04,1.06281112530268721E-04,1.20247015729546547E-04,7.64033291488885880E-03,7.67012250958941551E-03,7.75196799077093601E-03,7.35025492031127214E-03,7.36672399681992905E-03,7.48679693788290024E-03
345,1.05894985608756542E-04,1.07403439469635489E-04,1.16104027256369591E-04,7.65763898380100727E-03,7.68546618521213573E-03,7.73984601255506277E-03,7.37548700999468565E-03,7.38931051339023100E-03,7.43332004640251398E-03
346,1.05920014902949333E-04,1.08032237039878948E-04,1.17991003207862377E-04,7.68777797929942608E-03,7.72447942988947148E-03,7.83834094181656837E-03,7.40069791208952665E-03,7.41454420378431355E-03,7.46729795355349779E-03
347,1.05481012724339962E-04,1.07702098903246195E-04,1.15283997729420662E-04,7.70966801792383194E-03,7.75567828677594870E-03,8.39162594638764858E-03,7.42700207047164440E-03,7.44450559956021628E-03,7.86184996832162142E-03
348,1.06476014479994774E-04,1.08654522919096066E-04,1.30095984786748886E-04,7.73222895804792643E-03,8.07481572031975084E-03,8.33683693781495094E-03,7.45270692277699709E-03,7.46790949604474175E-03,7.56932899821549654E-03
349,1.06772989965975285E-04,1.08797903521917760E-04,1.17143965326249599E-04,7.75189301930367947E-03,7.78744551236741200E-03,7.94495595619082451E-03,7.47685006354004145E-03,7.49288339982740522E-03,7.55135796498507261E-03
350,1.06699997559189796E-04,1.08916914905421401E-04,1.23727018944919109E-04,7.77366606052964926E-03,7.81143109314144050E-03,7.91606004349887371E-03,7.50312895979732275E-03,7.51766514615156024E-03,7.62064498849213123E-03
351,1.07901054434478283E-04,1.09689973178319600E-04,1.18540949188172817E-04,7.81138695310801268E-03,7.83911922480911086E-03,7.89013097528368235E-03,7.52731203101575375E-03,7.54626741167157850E-03,7.61548802256584167E-03
352,1.08384992927312851E-04,1.10280085355043435E-04,1.31726032122969627E-04,7.64229893684387207E-03,7.86690886248834348E-03,8.30047996714711189E-03,7.55253701936453581E-03,7.57116472348570713E-03,7.73993099573999643E-03
353,1.11219938844442368E-04,1.12902495893649722E-04,1.24361948110163212E-04,7.88092007860541344E-03,7.91115532862022436E-03,8.22878105100244284E-03,7.57818296551704407E-03,7.59419610374607174E-03,7.77421100065112114E-03
354,1.11367902718484402E-04,1.13119233283214278E-04,1.21694989502429962E-04,7.88506888784468174E-03,8.00221834564581423E-03,8.11567995697259903E-03,7.60305498261004686E-03,7.61524793924763747E-03,7.64876801986247301E-03
355,1.11181056126952171E-04,1.13413254730403444E-04,1.22715951874852180E-04,7.92649004142731428E-03,7.96128049725666753E-03,8.14953993540257215E-03,7.62830395251512527E-03,7.64511596062220512E-03,7.73196306545287371E-03
356,1.12002948299050331E-04,1.13621955970302229E-04,1.22472993098199368E-04,7.93700304348021746E-03,7.98292147926986211E-03,8.09160806238651276E-03,7.65377003699541092E-03,7.67207421595230820E-03,7.74203299079090357E-03
357,1.12994923256337643E-04,1.15064639248885239E-04,1.24355894513428211E-04,7.77765095699578524E-03,7.99729208461940309E-03,8.08623305056244135E-03,7.66446394845843315E-03,7.69537772634066534E-03,7.74649903178215027E-03
358,1.13599002361297607E-04,1.15832254523411406E-04,1.51810934767127037E-04,8.00166302360594273E-03,8.04144655819982214E-03,8.84437200147658587E-03,7.70531909074634314E-03,7.72922181640751504E-03,8.17176408600062132E-03
359,1.13787013106048107E-04,1.15456364001147421E-04,1.25837977975606918E-04,8.01911100279539824E-03,8.05147554608993260E-03,8.11010599136352539E-03,7.73034698795527220E-03,7.74301092606038011E-03,7.78909504879266024E-03
360,1.13789923489093781E-04,1.16010377532802569E-04,1.31645938381552696E-04,8.05047503672540188E-03,8.15604905248619623E-03,8.49820498842746019E-03,7.75553600396960974E-03,7.77269789134152084E-03,7.81032198574393988E-03
361,1.14902970381081104E-04,1.16755508352071039E-04,1.26792001537978649E-04,8.07368301320821047E-03,8.18243792629800432E-03,8.40746599715203047E-03,7.78135494329035282E-03,7.79796549351885904E-03,7.85336503759026527E-03
362,1.14761991426348686E-04,1.17024891660548751E-04,1.25632970593869686E-04,8.09307792223989964E-03,8.13714565476402786E-03,8.36450303904712200E-03,7.80813302844762802E-03,7.82697205664589953E-03,7.92897492647171021E-03
363,1.15333008579909801E-04,1.17848548106849228E-04,1.35780894197523594E-04,7.81952799297869205E-03,8.14578729332424492E-03,8.68013896979391575E-03,7.75391201023012400E-03,7.85090446006506994E-03,8.15389805939048529E-03
364,1.16288079880177975E-04,1.17754061939194792E-04,1.26422964967787266E-04,8.14921804703772068E-03,8.18268112489022557E-03,8.28292500227689743E-03,7.85983400419354439E-03,7.87553646718151985E-03,7.92578689288347960E-03
365,1.16872019134461880E-04,1.18498422089032836E-04,1.27054983749985695E-04,8.18039302248507738E-03,8.20949827320873599E-03,8.40536307077854872E-03,7.88502790965139866E-03,7.90070664719678614E-03,7.97323300503194332E-03
366,1.17265037260949612E-04,1.18953207856975485E-04,1.35555048473179340E-04,8.20561789441853762E-03,8.26254171319305668E-03,8.51357891224324703E-03,7.90916499681770802E-03,7.92682341183535179E-03,8.00989300478249788E-03
367,1.17857009172439575E-04,1.19756322819739619E-04,1.36156915687024593E-04,8.22823203634470701E-03,8.32745744730345981E-03,9.26980806980282068E-03,7.93672597501426935E-03,7.96057272003963465E-03,8.45258007757365704E-03
368,1.18001014925539494E-04,1.20055605075322151E-04,1.28268962725996971E-04,7.95303203631192446E-03,8.27108092023991215E-03,8.47029394935816526E-03,7.89124402217566967E-03,7.97363221528939875E-03,8.03607294801622629E-03
369,1.17938034236431122E-04,1.20278401882387709E-04,1.34967034682631493E-04,7.99125793855637312E-03,8.25098970322869947E-03,8.38452903553843498E-03,7.90623005013912916E-03,7.98464604653417905E-03,8.07320396415889263E-03
